f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,label
0.035524,0.0568384,0.0284192,0.0426288,0.0301954,0.0390764,0.0284192,0.0408526,0.0284192,0.0337478,0.0124334,0.035524,0.0301954,0.0284192,0.0213144,0.0390764,0.053286,0.0230906,0.0248668,0.0284192,0.0390764,0.0106572,0.026643,0.0373002,0.0337478,0.0426288,0.0479574,0.035524,0.0319716,0.0337478,2
0.0290381,0.0580762,0.0326679,0.0471869,0.0326679,0.0272232,0.0181488,0.0508167,0.0199637,0.0181488,0.0199637,0.0254083,0.0344828,0.0435572,0.0163339,0.0471869,0.0453721,0.0254083,0.0254083,0.0344828,0.0272232,0.0163339,0.0598911,0.0235935,0.0399274,0.0362976,0.0417423,0.0399274,0.0272232,0.0362976,2
0.0268714,0.0786948,0.0518234,0.0403071,0.0307102,0.0383877,0.0153551,0.0403071,0.0230326,0.024952,0.0172745,0.0287908,0.0326296,0.0383877,0.0211132,0.0307102,0.059501,0.0307102,0.0211132,0.0441459,0.0211132,0.0134357,0.0307102,0.0172745,0.0364683,0.0364683,0.059501,0.0191939,0.0383877,0.0326296,2
0.0382409,0.0516252,0.0363289,0.0458891,0.040153,0.0344168,0.0210325,0.0573614,0.0325048,0.0267686,0.0114723,0.0325048,0.0458891,0.0439771,0.0172084,0.0172084,0.0516252,0.0305927,0.0114723,0.0305927,0.0191205,0.0152964,0.0248566,0.0210325,0.0363289,0.042065,0.0611855,0.0229446,0.0305927,0.0497132,2
0.0492126,0.0708661,0.023622,0.0334646,0.0334646,0.0275591,0.0137795,0.0511811,0.0255906,0.0216535,0.011811,0.0216535,0.0413386,0.0314961,0.0216535,0.0314961,0.0551181,0.0393701,0.0255906,0.0393701,0.0275591,0.019685,0.0433071,0.015748,0.0433071,0.0354331,0.0669291,0.015748,0.019685,0.0433071,2
0.0315638,0.035868,0.0401722,0.0416069,0.0301291,0.0416069,0.0172166,0.0401722,0.0229555,0.0315638,0.0315638,0.0430416,0.0215208,0.0444763,0.0186514,0.0200861,0.0329986,0.035868,0.0200861,0.0215208,0.0373027,0.0229555,0.0645624,0.0272597,0.0215208,0.0545194,0.045911,0.0272597,0.0344333,0.0416069,2
0.0344828,0.0301724,0.0359195,0.045977,0.0215517,0.0416667,0.0158046,0.0431034,0.0344828,0.0258621,0.0359195,0.0344828,0.0287356,0.0531609,0.0244253,0.0158046,0.0373563,0.0359195,0.0301724,0.0201149,0.0344828,0.0258621,0.0560345,0.0272989,0.0229885,0.0488506,0.045977,0.0258621,0.0258621,0.0416667,2
0.0381992,0.0341064,0.042292,0.0463847,0.0231924,0.0381992,0.0218281,0.0572988,0.0313779,0.0286494,0.0313779,0.0286494,0.0272851,0.042292,0.0190996,0.0136426,0.0313779,0.0354707,0.0286494,0.0286494,0.0491132,0.0136426,0.0600273,0.0272851,0.0354707,0.0354707,0.0395634,0.0245566,0.0272851,0.0395634,2
0.0348189,0.0445682,0.04039,0.0445682,0.0278552,0.0487465,0.0250696,0.0320334,0.0264624,0.0236769,0.0306407,0.0320334,0.0306407,0.0487465,0.0264624,0.0208914,0.0306407,0.0320334,0.0264624,0.0264624,0.0348189,0.0222841,0.0376045,0.0236769,0.0334262,0.04039,0.0529248,0.0348189,0.0292479,0.0376045,2
0.0435414,0.0391872,0.0348331,0.04209,0.0261248,0.0377358,0.0275762,0.0507983,0.0261248,0.0333817,0.0348331,0.0319303,0.0174165,0.0449927,0.0217707,0.0174165,0.0464441,0.0275762,0.0348331,0.0261248,0.0319303,0.0188679,0.0435414,0.0174165,0.0406386,0.0478955,0.0478955,0.0203193,0.0290276,0.0377358,2
0.0442105,0.0547368,0.0421053,0.0252632,0.0589474,0.0273684,0.00631579,0.0294737,0.0336842,0.0210526,0.00421053,0.0336842,0.0378947,0.0547368,0.0210526,0.0273684,0.0463158,0.0315789,0.0210526,0.0357895,0.0421053,0.0126316,0.0378947,0.0273684,0.0378947,0.0421053,0.0526316,0.0147368,0.0336842,0.0421053,2
0.0405117,0.0682303,0.0383795,0.0469083,0.0426439,0.0298507,0.010661,0.0298507,0.0319829,0.0149254,0.00639659,0.0298507,0.0277186,0.0511727,0.021322,0.0319829,0.0447761,0.0298507,0.0383795,0.0383795,0.0511727,0.0191898,0.0341151,0.021322,0.0298507,0.0469083,0.0490405,0.00852878,0.0319829,0.0341151,2
0.0238095,0.0670996,0.0324675,0.034632,0.0411255,0.021645,0.00865801,0.030303,0.030303,0.0238095,0.00649351,0.0324675,0.0281385,0.0562771,0.021645,0.0281385,0.04329,0.034632,0.025974,0.038961,0.0519481,0.012987,0.04329,0.0194805,0.0562771,0.047619,0.047619,0.00649351,0.0411255,0.04329,2
0.0341365,0.0582329,0.0321285,0.0381526,0.0401606,0.0220884,0.0160643,0.0281124,0.0361446,0.0200803,0.0160643,0.0281124,0.0381526,0.0542169,0.0200803,0.0481928,0.0361446,0.0321285,0.0281124,0.0381526,0.0481928,0.0160643,0.0441767,0.0281124,0.0321285,0.0321285,0.0361446,0.0060241,0.0361446,0.0562249,2
0.0430108,0.0580645,0.0193548,0.0301075,0.0494624,0.0236559,0.0107527,0.0301075,0.0387097,0.0258065,0.0172043,0.0451613,0.027957,0.0537634,0.0236559,0.0236559,0.0387097,0.027957,0.0215054,0.0580645,0.0387097,0.0150538,0.0602151,0.0150538,0.0258065,0.0215054,0.0473118,0.0150538,0.0408602,0.0537634,2
0.0356394,0.0566038,0.0314465,0.0419287,0.0419287,0.033543,0.0104822,0.0419287,0.033543,0.0398323,0.0167715,0.0293501,0.0272537,0.0524109,0.0146751,0.0230608,0.048218,0.0314465,0.0209644,0.0419287,0.0587002,0.00838574,0.0440252,0.0209644,0.033543,0.0188679,0.0587002,0.00628931,0.0419287,0.0356394,2
0.047259,0.047259,0.0321361,0.047259,0.0283554,0.0283554,0.0170132,0.0623819,0.020794,0.0189036,0.0245747,0.020794,0.0396975,0.0378072,0.0359168,0.026465,0.0548204,0.0340265,0.0151229,0.0321361,0.0434783,0.026465,0.026465,0.0226843,0.0245747,0.0415879,0.0340265,0.0359168,0.0321361,0.0415879,2
0.0340265,0.0567108,0.0415879,0.0586011,0.0226843,0.0302457,0.0132325,0.0586011,0.0283554,0.0245747,0.0189036,0.0226843,0.0340265,0.0321361,0.026465,0.020794,0.0378072,0.0434783,0.0170132,0.0415879,0.0510397,0.026465,0.0510397,0.0302457,0.0170132,0.0302457,0.026465,0.0302457,0.0396975,0.0340265,2
0.0287253,0.043088,0.0466786,0.0628366,0.02693,0.0251347,0.016158,0.059246,0.0287253,0.0287253,0.016158,0.0287253,0.043088,0.0359066,0.032316,0.0233393,0.0466786,0.0448833,0.021544,0.032316,0.0502693,0.016158,0.0448833,0.02693,0.016158,0.02693,0.0412926,0.02693,0.0287253,0.0305206,2
0.0287908,0.0518234,0.0383877,0.0479846,0.0307102,0.0230326,0.0211132,0.049904,0.0191939,0.0230326,0.0211132,0.0383877,0.0441459,0.0345489,0.0230326,0.0422265,0.0345489,0.0287908,0.0230326,0.0403071,0.0422265,0.0268714,0.0383877,0.024952,0.0287908,0.0460653,0.0441459,0.0287908,0.024952,0.0307102,2
0.0340909,0.0587121,0.030303,0.0511364,0.030303,0.0208333,0.0094697,0.0397727,0.0340909,0.0208333,0.0170455,0.032197,0.0397727,0.0473485,0.0170455,0.030303,0.0416667,0.0397727,0.0227273,0.0359849,0.0397727,0.032197,0.0454545,0.0208333,0.0227273,0.0454545,0.0435606,0.032197,0.0340909,0.030303,2
0.0333919,0.029877,0.0351494,0.0404218,0.029877,0.0228471,0.0421793,0.0421793,0.029877,0.029877,0.0281195,0.0386643,0.0105448,0.0474517,0.0193322,0.0316344,0.0246046,0.026362,0.0351494,0.0421793,0.0316344,0.0281195,0.0878735,0.0281195,0.0333919,0.029877,0.0193322,0.0246046,0.0509666,0.026362,2
0.0276873,0.034202,0.0521173,0.0325733,0.0260586,0.029316,0.0358306,0.0358306,0.0325733,0.0260586,0.034202,0.0325733,0.0228013,0.0504886,0.0162866,0.0407166,0.0325733,0.0276873,0.0260586,0.0309446,0.0358306,0.02443,0.0684039,0.019544,0.0374593,0.0276873,0.0162866,0.029316,0.0570033,0.0374593,2
0.0344828,0.0413793,0.0344828,0.0465517,0.0241379,0.0224138,0.0293103,0.0310345,0.0310345,0.0258621,0.0275862,0.0327586,0.0258621,0.0396552,0.0275862,0.037931,0.0396552,0.0258621,0.0224138,0.037931,0.0327586,0.0327586,0.0672414,0.0189655,0.0293103,0.0344828,0.0258621,0.0293103,0.062069,0.0293103,2
0.0396552,0.037931,0.0413793,0.0310345,0.0310345,0.0224138,0.0258621,0.0344828,0.0310345,0.0344828,0.0344828,0.0344828,0.0155172,0.0603448,0.0206897,0.0517241,0.0258621,0.0206897,0.0258621,0.0275862,0.0293103,0.0344828,0.0637931,0.0344828,0.0241379,0.0396552,0.0241379,0.0224138,0.0517241,0.0293103,2
0.0309951,0.040783,0.0440457,0.0130506,0.0424144,0.0228385,0.0228385,0.0309951,0.0261011,0.0228385,0.0375204,0.0424144,0.0179445,0.0440457,0.0244698,0.0473083,0.0358891,0.0261011,0.0375204,0.0212072,0.0391517,0.0326264,0.0701468,0.0261011,0.0309951,0.0391517,0.0212072,0.0326264,0.0489396,0.0277325,2
0.0287253,0.032316,0.0520646,0.032316,0.021544,0.0412926,0.0341113,0.0341113,0.0251347,0.0305206,0.0502693,0.0394973,0.0143627,0.048474,0.0125673,0.0341113,0.0233393,0.0197487,0.021544,0.0287253,0.0448833,0.0179533,0.0502693,0.043088,0.032316,0.0610413,0.0394973,0.016158,0.02693,0.043088,2
0.0366242,0.0207006,0.0493631,0.0382166,0.0159236,0.0175159,0.0382166,0.0366242,0.0318471,0.0254777,0.0509554,0.044586,0.0111465,0.0382166,0.0143312,0.0254777,0.0350318,0.0318471,0.0350318,0.0238854,0.044586,0.0191083,0.0509554,0.0398089,0.0286624,0.0461783,0.0334395,0.0159236,0.0477707,0.0525478,2
0.034202,0.0211726,0.0570033,0.0309446,0.019544,0.0309446,0.0439739,0.0179153,0.034202,0.0276873,0.0537459,0.0456026,0.029316,0.0423453,0.019544,0.00814332,0.0309446,0.0114007,0.029316,0.0260586,0.0488599,0.02443,0.0651466,0.0276873,0.0276873,0.0439739,0.0407166,0.0309446,0.034202,0.0423453,2
0.035313,0.0224719,0.0385233,0.0385233,0.0128411,0.0256822,0.0288925,0.0256822,0.0417335,0.0288925,0.0433387,0.0481541,0.0256822,0.0529695,0.0208668,0.0160514,0.0288925,0.0208668,0.0321027,0.0288925,0.0449438,0.0288925,0.0658106,0.0401284,0.0304976,0.035313,0.035313,0.0224719,0.0401284,0.0401284,2
0.0402985,0.0238806,0.0373134,0.0462687,0.0134328,0.0223881,0.0402985,0.0358209,0.0373134,0.0328358,0.0462687,0.0522388,0.0253731,0.0462687,0.0104478,0.0149254,0.0328358,0.019403,0.0238806,0.0268657,0.0358209,0.0283582,0.0626866,0.0328358,0.0283582,0.0477612,0.0313433,0.0298507,0.0328358,0.041791,2
0.0351145,0.0183206,0.0519084,0.0381679,0.0152672,0.0198473,0.0396947,0.0381679,0.0274809,0.0351145,0.0396947,0.0564886,0.021374,0.0427481,0.0229008,0.0274809,0.0198473,0.0183206,0.0351145,0.0274809,0.0412214,0.0320611,0.0656489,0.021374,0.0351145,0.0381679,0.0305344,0.0198473,0.0412214,0.0442748,2
0.0413081,0.0344234,0.0464716,0.0344234,0.0240964,0.0413081,0.0430293,0.0447504,0.0137694,0.0327022,0.0516351,0.0464716,0.0223752,0.0395869,0.0189329,0.00688468,0.0292599,0.0275387,0.0309811,0.0275387,0.0327022,0.0292599,0.0585198,0.0223752,0.0172117,0.0395869,0.0499139,0.0154905,0.0378657,0.0395869,2
0.0477032,0.0424028,0.0424028,0.0353357,0.0194346,0.0353357,0.0547703,0.0441696,0.0194346,0.0265018,0.0565371,0.0459364,0.0194346,0.0424028,0.0159011,0.0123675,0.0159011,0.0282686,0.0282686,0.0353357,0.0477032,0.0212014,0.0477032,0.0212014,0.0212014,0.0424028,0.0547703,0.0159011,0.0335689,0.0265018,2
0.0326087,0.0403727,0.0481366,0.0217391,0.0186335,0.0357143,0.0403727,0.0372671,0.0124224,0.0295031,0.0512422,0.0450311,0.0170807,0.0465839,0.0248447,0.00776398,0.0450311,0.0372671,0.0279503,0.0217391,0.0496894,0.0263975,0.0543478,0.0232919,0.0263975,0.0450311,0.0419255,0.00465839,0.0496894,0.0372671,2
0.0470958,0.0423862,0.0502355,0.0266876,0.0204082,0.0392465,0.0376766,0.0408163,0.0172684,0.0266876,0.0549451,0.043956,0.0156986,0.0470958,0.0204082,0.00941915,0.0298273,0.0298273,0.0235479,0.021978,0.0266876,0.0266876,0.043956,0.0251177,0.0298273,0.0486656,0.0455259,0.021978,0.0455259,0.0408163,2
0.0391236,0.0359937,0.0516432,0.0375587,0.0219092,0.0453834,0.0453834,0.0469484,0.0187793,0.0219092,0.0594679,0.0375587,0.0172144,0.0422535,0.0250391,0.0156495,0.0250391,0.0391236,0.0219092,0.0328638,0.0328638,0.0156495,0.0438185,0.028169,0.0266041,0.0406886,0.0312989,0.0203443,0.0375587,0.0422535,2
0.029595,0.0373832,0.046729,0.0327103,0.0218069,0.0280374,0.0155763,0.0436137,0.0249221,0.0280374,0.0186916,0.0373832,0.0155763,0.0623053,0.0124611,0.0233645,0.0436137,0.0342679,0.0280374,0.0218069,0.0404984,0.0109034,0.0747664,0.0404984,0.017134,0.0638629,0.0482866,0.0280374,0.0249221,0.0451713,2
0.0215385,0.0369231,0.0446154,0.04,0.0184615,0.0307692,0.0215385,0.0338462,0.02,0.0230769,0.0307692,0.0384615,0.0138462,0.0646154,0.0107692,0.02,0.0492308,0.0430769,0.0215385,0.0215385,0.0476923,0.0169231,0.0676923,0.0338462,0.0307692,0.0569231,0.0430769,0.0184615,0.0369231,0.0430769,2
0.0290965,0.0260337,0.0382848,0.0306279,0.0229709,0.0367534,0.0168453,0.0398162,0.0199081,0.0245023,0.0306279,0.0336907,0.0137825,0.0459418,0.0199081,0.0245023,0.0413476,0.042879,0.0214395,0.0229709,0.0551302,0.0214395,0.0627871,0.0367534,0.0229709,0.0413476,0.050536,0.0275651,0.042879,0.0566616,2
0.0273973,0.0350076,0.0456621,0.0502283,0.021309,0.0289193,0.0258752,0.0410959,0.0258752,0.0197869,0.0319635,0.0395738,0.0197869,0.0471842,0.021309,0.0228311,0.042618,0.0289193,0.0167428,0.0136986,0.0365297,0.0136986,0.0669711,0.0197869,0.0334855,0.0578387,0.04414,0.0243531,0.042618,0.0547945,2
0.0293686,0.0293686,0.0469897,0.0425844,0.0279001,0.0234949,0.0161527,0.0396476,0.0234949,0.0190896,0.0293686,0.0469897,0.0161527,0.051395,0.0132159,0.0337739,0.0469897,0.030837,0.0220264,0.0234949,0.0455213,0.0249633,0.0440529,0.0381791,0.0220264,0.0572687,0.0425844,0.0279001,0.0352423,0.0499266,2
0.0548204,0.0340265,0.0283554,0.0378072,0.0189036,0.0245747,0.0189036,0.0378072,0.0283554,0.0302457,0.0245747,0.0321361,0.0283554,0.0567108,0.0113422,0.0321361,0.0340265,0.0283554,0.0245747,0.0302457,0.0453686,0.0226843,0.0378072,0.026465,0.026465,0.0718336,0.0434783,0.026465,0.0340265,0.0491493,2
0.0362976,0.0326679,0.0490018,0.0344828,0.0235935,0.0290381,0.0181488,0.0435572,0.0181488,0.0254083,0.0381125,0.0254083,0.030853,0.0435572,0.0235935,0.0326679,0.0417423,0.0362976,0.0217786,0.0235935,0.0435572,0.0290381,0.0526316,0.0235935,0.0272232,0.0490018,0.0399274,0.0254083,0.0326679,0.0490018,2
0.0275387,0.0395869,0.0447504,0.0430293,0.0292599,0.0344234,0.0172117,0.0464716,0.0172117,0.0275387,0.0292599,0.0430293,0.0258176,0.0413081,0.0189329,0.0258176,0.0327022,0.0275387,0.0223752,0.0327022,0.0447504,0.0240964,0.0378657,0.0223752,0.020654,0.0499139,0.0292599,0.0327022,0.0464716,0.0654045,2
0.0335097,0.0388007,0.0546737,0.0352734,0.0282187,0.037037,0.0194004,0.0493827,0.015873,0.0246914,0.0335097,0.037037,0.0282187,0.0440917,0.00529101,0.0335097,0.0405644,0.0282187,0.0282187,0.021164,0.0388007,0.0246914,0.0299824,0.0335097,0.0299824,0.0493827,0.042328,0.031746,0.037037,0.0458554,2
0.0265487,0.0336283,0.0389381,0.040708,0.0141593,0.0442478,0.0247788,0.0460177,0.0283186,0.0424779,0.0389381,0.0318584,0.0300885,0.0530973,0.0159292,0.0230088,0.0442478,0.0336283,0.0265487,0.0159292,0.0247788,0.0123894,0.0318584,0.0265487,0.0265487,0.060177,0.0389381,0.0265487,0.0318584,0.0672566,2
0.040493,0.0704225,0.028169,0.0457746,0.0299296,0.0264085,0.0193662,0.056338,0.0246479,0.0264085,0.00528169,0.0158451,0.0369718,0.0528169,0.0176056,0.0510563,0.0422535,0.0369718,0.0387324,0.0369718,0.0123239,0.0211268,0.0352113,0.00704225,0.0334507,0.0228873,0.0492958,0.0387324,0.0264085,0.0510563,2
0.0456853,0.0676819,0.037225,0.0490694,0.035533,0.0101523,0.0253807,0.0592217,0.0169205,0.0287648,0.0101523,0.0270728,0.0490694,0.0389171,0.0169205,0.0456853,0.0473773,0.035533,0.0338409,0.0219966,0.0203046,0.0253807,0.0152284,0.00507614,0.0304569,0.0287648,0.0507614,0.0389171,0.0423012,0.0406091,2
0.0396694,0.061157,0.0380165,0.0479339,0.0247934,0.0214876,0.0165289,0.0446281,0.0181818,0.0231405,0.00991736,0.0297521,0.0396694,0.0380165,0.014876,0.0545455,0.0380165,0.0363636,0.0330578,0.0429752,0.0280992,0.0297521,0.0380165,0.00991736,0.0347107,0.0247934,0.046281,0.0330578,0.031405,0.0512397,2
0.0422764,0.0617886,0.0357724,0.0487805,0.0406504,0.0195122,0.0178862,0.0666667,0.0195122,0.0243902,0.00162602,0.0276423,0.0341463,0.0406504,0.0162602,0.0520325,0.0471545,0.0325203,0.0325203,0.0341463,0.0227642,0.0243902,0.0373984,0.0097561,0.0357724,0.0162602,0.0422764,0.0390244,0.0276423,0.0487805,2
0.0433333,0.0783333,0.0366667,0.0516667,0.0383333,0.0316667,0.0216667,0.0583333,0.0166667,0.0216667,0.005,0.0216667,0.0383333,0.0366667,0.00833333,0.0633333,0.035,0.04,0.0216667,0.0233333,0.015,0.0183333,0.035,0.01,0.025,0.0116667,0.055,0.0416667,0.0383333,0.0583333,2
0.0246679,0.0398482,0.0436433,0.0455408,0.0227704,0.0341556,0.0379507,0.0417457,0.0227704,0.028463,0.0645161,0.0493359,0.0246679,0.0379507,0.0151803,0.0170778,0.0227704,0.0265655,0.0303605,0.0189753,0.0474383,0.0246679,0.0398482,0.0322581,0.028463,0.056926,0.0417457,0.00948767,0.0398482,0.0303605,2
0.0397924,0.0346021,0.0397924,0.0311419,0.0190311,0.0363322,0.0224914,0.0363322,0.0259516,0.0276817,0.0415225,0.0449827,0.0207612,0.0415225,0.0259516,0.0224914,0.032872,0.0190311,0.0242215,0.0242215,0.0553633,0.0311419,0.0346021,0.0363322,0.0276817,0.0519031,0.0415225,0.0259516,0.0363322,0.0484429,2
0.024735,0.0300353,0.0353357,0.0371025,0.0265018,0.0353357,0.0318021,0.0441696,0.0123675,0.0265018,0.0388693,0.04947,0.0229682,0.0424028,0.00883392,0.0353357,0.0335689,0.0176678,0.0212014,0.0371025,0.0565371,0.024735,0.0388693,0.0388693,0.0212014,0.0618375,0.04947,0.0282686,0.0353357,0.0335689,2
0.0219966,0.0304569,0.0541455,0.0406091,0.0270728,0.0270728,0.0236887,0.0490694,0.0186125,0.0304569,0.0406091,0.0473773,0.0270728,0.0338409,0.0101523,0.0253807,0.0321489,0.0236887,0.0338409,0.0253807,0.0439932,0.0304569,0.0507614,0.0270728,0.0236887,0.0473773,0.0406091,0.035533,0.0270728,0.0507614,2
0.0357751,0.0255537,0.0425894,0.032368,0.0289608,0.0238501,0.0289608,0.0477002,0.0204429,0.0238501,0.0374787,0.0511073,0.0289608,0.0545145,0.00851789,0.0255537,0.0391823,0.0204429,0.0153322,0.0221465,0.0374787,0.0408859,0.0494037,0.0272572,0.0238501,0.0511073,0.0374787,0.0374787,0.0477002,0.0340715,2
0.04,0.0278261,0.0504348,0.04,0.0295652,0.0347826,0.0313043,0.0382609,0.0173913,0.026087,0.026087,0.0434783,0.0191304,0.0434783,0.0208696,0.0382609,0.04,0.0243478,0.0191304,0.0226087,0.0608696,0.026087,0.0591304,0.0330435,0.0243478,0.0226087,0.0469565,0.0226087,0.0330435,0.0382609,2
0.0194489,0.0194489,0.0388979,0.0372771,0.0259319,0.0226904,0.0340357,0.0356564,0.0194489,0.0307942,0.0534846,0.0405186,0.0178282,0.0486224,0.0145867,0.0307942,0.0340357,0.0162075,0.0226904,0.0356564,0.0664506,0.0145867,0.0551053,0.0502431,0.0324149,0.0470016,0.0372771,0.0259319,0.0453809,0.0275527,2
0.0264901,0.0182119,0.0463576,0.0347682,0.0215232,0.0165563,0.0380795,0.0347682,0.0231788,0.0248344,0.0380795,0.0496689,0.0115894,0.0496689,0.0115894,0.0149007,0.0298013,0.0149007,0.0215232,0.0248344,0.0811258,0.0231788,0.0678808,0.0413907,0.031457,0.0562914,0.0430464,0.0248344,0.044702,0.0347682,2
0.0215232,0.0215232,0.0397351,0.0298013,0.0231788,0.0198676,0.0347682,0.0182119,0.0380795,0.0347682,0.0413907,0.0364238,0.0149007,0.0513245,0.0198676,0.0281457,0.0298013,0.0215232,0.0182119,0.0182119,0.0678808,0.0248344,0.0629139,0.0496689,0.0347682,0.0612583,0.0380795,0.031457,0.0331126,0.0347682,2
0.0264463,0.0214876,0.0561983,0.0363636,0.0247934,0.0181818,0.0347107,0.0363636,0.0198347,0.0347107,0.0413223,0.0396694,0.014876,0.0446281,0.0247934,0.0231405,0.0429752,0.0247934,0.0330578,0.0165289,0.0727273,0.00991736,0.0429752,0.0380165,0.0330578,0.0512397,0.0347107,0.031405,0.0347107,0.0363636,2
0.0263158,0.0361842,0.0427632,0.0427632,0.0148026,0.0246711,0.0378289,0.0328947,0.0164474,0.0296053,0.0361842,0.0427632,0.0115132,0.0427632,0.00986842,0.0328947,0.0328947,0.0213816,0.0230263,0.0394737,0.0641447,0.0296053,0.0394737,0.0279605,0.03125,0.0444079,0.0444079,0.0361842,0.0493421,0.0361842,2
0.025641,0.02849,0.0641026,0.0441595,0.0242165,0.0327635,0.0441595,0.0413105,0.0270655,0.031339,0.0498575,0.0441595,0.00997151,0.048433,0.0213675,0.019943,0.0541311,0.0270655,0.0213675,0.0213675,0.0327635,0.019943,0.0512821,0.0270655,0.025641,0.0512821,0.037037,0.0213675,0.022792,0.0299145,2
0.0318379,0.0332851,0.0434153,0.0390738,0.0188133,0.0332851,0.0434153,0.0260492,0.0318379,0.0376266,0.0593343,0.0477569,0.0173661,0.0463097,0.015919,0.0144718,0.0419682,0.0361794,0.0217077,0.0217077,0.0376266,0.0188133,0.0506512,0.0260492,0.0202605,0.0463097,0.0347323,0.0274964,0.0332851,0.0434153,2
0.0325098,0.0286086,0.0520156,0.0325098,0.0325098,0.0390117,0.0416125,0.0286086,0.0273082,0.0364109,0.0403121,0.0416125,0.023407,0.0429129,0.0130039,0.029909,0.046814,0.0377113,0.0156047,0.0169051,0.0416125,0.0221066,0.0559168,0.0286086,0.0208062,0.0572172,0.029909,0.0169051,0.0351105,0.0325098,2
0.0378378,0.0297297,0.0486486,0.0337838,0.0310811,0.0351351,0.0418919,0.0256757,0.0432432,0.027027,0.0554054,0.0364865,0.0202703,0.0554054,0.00945946,0.0121622,0.0418919,0.0486486,0.0135135,0.0175676,0.0378378,0.0162162,0.0527027,0.0283784,0.022973,0.0513514,0.0297297,0.0216216,0.0405405,0.0337838,2
0.0396601,0.0254958,0.0552408,0.0410765,0.0254958,0.029745,0.0538244,0.0212465,0.0283286,0.0354108,0.0538244,0.0368272,0.0254958,0.0439093,0.0127479,0.01983,0.0481586,0.0325779,0.0169972,0.0240793,0.0453258,0.0226629,0.0410765,0.0325779,0.01983,0.0453258,0.0325779,0.0226629,0.0311615,0.0368272,2
0.0353535,0.047138,0.0319865,0.043771,0.040404,0.0319865,0.0151515,0.0673401,0.016835,0.0319865,0.0252525,0.0387205,0.040404,0.030303,0.0252525,0.0218855,0.043771,0.026936,0.026936,0.020202,0.0286195,0.0151515,0.0454545,0.023569,0.0252525,0.0454545,0.043771,0.023569,0.016835,0.0707071,2
0.0424837,0.0571895,0.0326797,0.0424837,0.0245098,0.0326797,0.0228758,0.0669935,0.0179739,0.0228758,0.0245098,0.0261438,0.0375817,0.0277778,0.0196078,0.0196078,0.0571895,0.0424837,0.0343137,0.0179739,0.0245098,0.0261438,0.0392157,0.0147059,0.0277778,0.0326797,0.0555556,0.0245098,0.0228758,0.0620915,2
0.03125,0.0520833,0.0434028,0.046875,0.0260417,0.03125,0.0190972,0.0642361,0.0173611,0.0225694,0.0260417,0.03125,0.0399306,0.0329861,0.015625,0.0138889,0.0503472,0.0416667,0.0295139,0.0243056,0.0295139,0.0190972,0.0416667,0.015625,0.0173611,0.046875,0.0659722,0.0225694,0.0243056,0.0572917,2
0.040783,0.0522023,0.0554649,0.0326264,0.0244698,0.0342577,0.0114192,0.0652529,0.0114192,0.0244698,0.0195759,0.0424144,0.0473083,0.0473083,0.0261011,0.0130506,0.0570963,0.0358891,0.0212072,0.0163132,0.0391517,0.0195759,0.0309951,0.0146819,0.0195759,0.0489396,0.0538336,0.0212072,0.0244698,0.0489396,2
0.0356506,0.0623886,0.0534759,0.030303,0.0231729,0.0249554,0.0178253,0.0516934,0.0231729,0.030303,0.0160428,0.0320856,0.0409982,0.0445633,0.030303,0.0124777,0.0499109,0.0427807,0.0213904,0.0106952,0.0409982,0.0106952,0.0463458,0.0142602,0.0142602,0.0427807,0.0606061,0.0213904,0.0356506,0.0588235,2
0.0328639,0.0422535,0.0422535,0.0187793,0.0586854,0.0422535,0.0117371,0.0234742,0.028169,0.0399061,0.0187793,0.0328639,0.028169,0.0892019,0.028169,0.0140845,0.0305164,0.0352113,0.028169,0.028169,0.0469484,0.028169,0.0610329,0.0140845,0.028169,0.0234742,0.0446009,0.00938967,0.0399061,0.0305164,2
0.038961,0.0441558,0.0441558,0.0207792,0.0753247,0.0337662,0.00779221,0.0285714,0.0467532,0.0363636,0.025974,0.0415584,0.0285714,0.0493506,0.0311688,0.0337662,0.0311688,0.0233766,0.0285714,0.025974,0.0415584,0.025974,0.0545455,0.012987,0.025974,0.0337662,0.0467532,0.012987,0.0311688,0.0181818,2
0.0298165,0.0481651,0.0298165,0.0206422,0.0779817,0.0344037,0.00917431,0.0389908,0.0527523,0.0412844,0.0114679,0.0344037,0.00688073,0.0756881,0.0321101,0.0298165,0.0275229,0.0366972,0.0206422,0.0183486,0.0389908,0.0298165,0.0527523,0.00688073,0.0321101,0.0344037,0.0321101,0.0229358,0.0412844,0.0321101,2
0.0341463,0.0585366,0.0243902,0.0195122,0.0536585,0.0414634,0.0146341,0.0365854,0.0536585,0.0463415,0.0268293,0.0317073,0.0146341,0.0658537,0.0268293,0.0195122,0.0219512,0.0439024,0.0170732,0.0097561,0.0463415,0.0317073,0.0829268,0.00243902,0.0317073,0.0365854,0.0390244,0.00487805,0.0390244,0.0243902,2
0.0449735,0.0529101,0.037037,0.026455,0.0529101,0.047619,0.0185185,0.0291005,0.026455,0.0449735,0.0185185,0.021164,0.021164,0.0582011,0.0238095,0.015873,0.0291005,0.0291005,0.0238095,0.0185185,0.031746,0.026455,0.0634921,0.015873,0.037037,0.042328,0.0529101,0.0238095,0.042328,0.0238095,2
