f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,label
0.0440529,0.0594714,0.0330396,0.0374449,0.030837,0.0154185,0.0418502,0.0176211,0.0220264,0.0352423,0.0682819,0.0374449,0.0176211,0.0374449,0.0220264,0.0440529,0.0198238,0.0132159,0.0374449,0.030837,0.0462555,0.030837,0.0352423,0.0132159,0.0132159,0.0242291,0.0726872,0.0374449,0.030837,0.030837,0
0.034642,0.0531178,0.0277136,0.0323326,0.0277136,0.0184758,0.034642,0.0184758,0.0161663,0.0323326,0.0808314,0.0369515,0.0207852,0.0300231,0.0207852,0.0369515,0.0184758,0.0138568,0.0254042,0.0369515,0.0577367,0.0323326,0.039261,0.0161663,0.0230947,0.0323326,0.0831409,0.0369515,0.0277136,0.034642,0
0.0365854,0.0487805,0.0203252,0.00813008,0.0650406,0.0487805,0.0487805,0.0284553,0.0487805,0.0487805,0.0243902,0.0325203,0.00813008,0.0243902,0.0284553,0.0731707,0.0325203,0.0162602,0.0243902,0.0325203,0.0325203,0.0121951,0.0406504,0.0487805,0.0243902,0.0243902,0.0691057,0.0162602,0.0162602,0.0162602,0
0.0244755,0.0594406,0.0174825,0.0104895,0.0699301,0.027972,0.0314685,0.0244755,0.027972,0.0384615,0.0244755,0.041958,0.00699301,0.0524475,0.0384615,0.0874126,0.0314685,0.027972,0.0174825,0.0244755,0.0384615,0.0174825,0.0174825,0.0699301,0.020979,0.0174825,0.0594406,0.027972,0.027972,0.0174825,0
0.0260223,0.070632,0.0185874,0.0111524,0.063197,0.0446097,0.0408922,0.0371747,0.0111524,0.0446097,0.0297398,0.0297398,0.0260223,0.0446097,0.0371747,0.063197,0.0334572,0.0223048,0.0223048,0.0260223,0.0260223,0.0334572,0.0334572,0.0371747,0.0148699,0.0185874,0.0446097,0.0260223,0.0446097,0.0185874,0
0.0397112,0.0794224,0.0288809,0.0180505,0.0758123,0.032491,0.0180505,0.0288809,0.032491,0.0433213,0.0216607,0.0180505,0.0108303,0.0361011,0.0433213,0.0685921,0.0361011,0.0397112,0.0180505,0.0288809,0.0180505,0.0216607,0.032491,0.0433213,0.0144404,0.0216607,0.0722022,0.0216607,0.0252708,0.0108303,0
0.0333333,0.0592593,0.0111111,0.0185185,0.0703704,0.0444444,0.0296296,0.0333333,0.0296296,0.0444444,0.0222222,0.0259259,0.0185185,0.0333333,0.0444444,0.0518519,0.0222222,0.0333333,0.0222222,0.0222222,0.0444444,0.0185185,0.0296296,0.0518519,0.0148148,0.0222222,0.0851852,0.0111111,0.037037,0.0148148,0
0.027668,0.0592885,0.0158103,0.0434783,0.0592885,0.0395257,0.0355731,0.0434783,0.027668,0.0395257,0.0316206,0.027668,0.0316206,0.0434783,0.0395257,0.0592885,0.0118577,0.0355731,0.0158103,0.0158103,0.027668,0.0158103,0.0513834,0.0316206,0.0118577,0.027668,0.0790514,0.0197628,0.0237154,0.00790514,0
0.0288714,0.0314961,0.0288714,0.0498688,0.0419948,0.0419948,0.0367454,0.0262467,0.0419948,0.0498688,0.0419948,0.0288714,0.023622,0.0209974,0.0262467,0.0393701,0.0262467,0.0209974,0.0446194,0.0419948,0.023622,0.0104987,0.015748,0.0262467,0.0288714,0.0314961,0.0656168,0.0472441,0.0393701,0.0183727,0
0.0307263,0.0418994,0.0223464,0.0363128,0.027933,0.0391061,0.0558659,0.0223464,0.027933,0.0418994,0.0363128,0.027933,0.0223464,0.0251397,0.0335196,0.0418994,0.0307263,0.0195531,0.0446927,0.0418994,0.0251397,0.0195531,0.0335196,0.0446927,0.0223464,0.0307263,0.0530726,0.0502793,0.0307263,0.0195531,0
0.0189189,0.027027,0.0243243,0.0378378,0.0432432,0.0324324,0.0486486,0.0216216,0.0432432,0.0459459,0.0513514,0.0378378,0.00810811,0.0351351,0.027027,0.0594595,0.0189189,0.0162162,0.0405405,0.0405405,0.0378378,0.0162162,0.0243243,0.0405405,0.0297297,0.0351351,0.0459459,0.0567568,0.0189189,0.0162162,0
0.0243309,0.0413625,0.0218978,0.026764,0.0389294,0.0291971,0.0583942,0.0291971,0.0413625,0.0413625,0.0413625,0.0340633,0.0145985,0.0389294,0.0243309,0.0364963,0.0170316,0.00973236,0.0389294,0.0389294,0.0340633,0.0218978,0.0218978,0.0316302,0.0364963,0.0364963,0.0656934,0.0510949,0.0389294,0.0145985,0
0.0260417,0.0286458,0.0260417,0.0208333,0.0364583,0.03125,0.046875,0.0182292,0.0390625,0.0364583,0.0364583,0.0338542,0.0078125,0.0364583,0.0286458,0.0364583,0.0286458,0.0182292,0.0364583,0.0338542,0.0520833,0.0234375,0.0286458,0.046875,0.0260417,0.0390625,0.0703125,0.0598958,0.0234375,0.0234375,0
0.0259366,0.0461095,0.0201729,0.0230548,0.0403458,0.0230548,0.0461095,0.0201729,0.0403458,0.0432277,0.0288184,0.037464,0.0172911,0.0317003,0.037464,0.0432277,0.0201729,0.0172911,0.0201729,0.037464,0.0403458,0.0201729,0.0403458,0.0403458,0.0403458,0.0259366,0.0634006,0.0403458,0.0403458,0.0288184,0
0.0334262,0.0334262,0.0334262,0.0278552,0.0445682,0.0278552,0.0334262,0.0334262,0.0306407,0.0278552,0.0334262,0.0417827,0.0139276,0.0334262,0.0362117,0.0529248,0.0167131,0.0194986,0.0194986,0.0194986,0.0389972,0.0278552,0.0278552,0.0417827,0.0389972,0.0278552,0.0696379,0.0473538,0.0445682,0.0222841,0
0.0277008,0.0360111,0.0277008,0.0193906,0.0443213,0.0193906,0.0387812,0.0166205,0.0443213,0.0360111,0.0277008,0.033241,0.0166205,0.033241,0.0221607,0.0637119,0.0193906,0.0277008,0.0138504,0.0554017,0.033241,0.0249307,0.0304709,0.0498615,0.0304709,0.0415512,0.0692521,0.0387812,0.0387812,0.0193906,0
0.0199501,0.042394,0.0199501,0.0174564,0.0598504,0.0224439,0.0548628,0.0299252,0.0274314,0.0349127,0.0573566,0.032419,0.00997506,0.0274314,0.0274314,0.0523691,0.0299252,0.0149626,0.0299252,0.0498753,0.0374065,0.0149626,0.0473815,0.032419,0.0274314,0.0399003,0.0548628,0.0374065,0.0224439,0.0249377,0
0.012987,0.0311688,0.0285714,0.0363636,0.0415584,0.0311688,0.0597403,0.0233766,0.0415584,0.0285714,0.0441558,0.0493506,0.012987,0.0363636,0.0181818,0.0467532,0.0363636,0.0155844,0.0363636,0.0519481,0.025974,0.0181818,0.0467532,0.0233766,0.0207792,0.0285714,0.0675325,0.0415584,0.0207792,0.0233766,0
0.00895522,0.041791,0.0268657,0.0328358,0.0447761,0.0149254,0.0149254,0.0328358,0.0238806,0.0238806,0.0298507,0.0179104,0.0208955,0.0298507,0.0298507,0.0925373,0.0298507,0.0119403,0.0268657,0.0268657,0.0537313,0.0208955,0.0208955,0.038806,0.038806,0.0268657,0.0716418,0.0835821,0.0238806,0.038806,0
0.0165289,0.046832,0.0247934,0.0358127,0.0330579,0.00550964,0.0247934,0.0358127,0.0220386,0.0220386,0.0275482,0.0275482,0.0275482,0.0165289,0.0220386,0.0853994,0.0192837,0.0192837,0.0440771,0.0440771,0.030303,0.0495868,0.0358127,0.0440771,0.0330579,0.030303,0.0716253,0.0440771,0.0275482,0.0330579,0
0.0293399,0.0464548,0.0244499,0.0366748,0.0391198,0.0293399,0.0366748,0.0293399,0.0122249,0.0317848,0.0513447,0.0317848,0.0220049,0.0122249,0.0171149,0.0684597,0.0342298,0.0195599,0.0440098,0.0244499,0.0268949,0.0220049,0.0268949,0.0293399,0.0293399,0.0317848,0.0537897,0.0488998,0.0293399,0.0611247,0
0.0215311,0.0358852,0.0287081,0.0215311,0.0454545,0.0119617,0.0358852,0.0239234,0.0215311,0.0382775,0.0382775,0.0311005,0.0191388,0.0239234,0.0143541,0.0861244,0.0287081,0.0167464,0.0454545,0.0311005,0.0454545,0.0478469,0.0358852,0.0311005,0.0215311,0.0311005,0.0717703,0.0382775,0.0215311,0.0358852,0
0.0333333,0.0454545,0.0242424,0.030303,0.0333333,0.0333333,0.0212121,0.0242424,0.0212121,0.0424242,0.0333333,0.0333333,0.0151515,0.0121212,0.0363636,0.0787879,0.0272727,0.0121212,0.0272727,0.0272727,0.0272727,0.0606061,0.0363636,0.0272727,0.0181818,0.0212121,0.0757576,0.0666667,0.0181818,0.0363636,0
0.0365297,0.0410959,0.0319635,0.022831,0.0296804,0.0251142,0.043379,0.0342466,0.0365297,0.0388128,0.0365297,0.0159817,0.0273973,0.022831,0.0296804,0.06621,0.0296804,0.0159817,0.0388128,0.0365297,0.043379,0.0388128,0.0251142,0.0319635,0.0159817,0.0182648,0.0799087,0.0502283,0.0182648,0.0182648,0
0.0169903,0.0412621,0.038835,0.026699,0.0461165,0.0218447,0.0461165,0.0194175,0.026699,0.0412621,0.0412621,0.0194175,0.0242718,0.0364078,0.0218447,0.0679612,0.0242718,0.00970874,0.0242718,0.0364078,0.065534,0.038835,0.0121359,0.0364078,0.026699,0.0145631,0.0898058,0.0558252,0.0169903,0.0121359,0
0.0277078,0.0428212,0.0377834,0.02267,0.0428212,0.0251889,0.0528967,0.0302267,0.0377834,0.0403023,0.0352645,0.02267,0.0201511,0.02267,0.0251889,0.0856423,0.0251889,0.00755668,0.0302267,0.0327456,0.0453401,0.0302267,0.0151134,0.0377834,0.0251889,0.0176322,0.0957179,0.0428212,0.0176322,0.00503778,0
0.0320197,0.0492611,0.0344828,0.0246305,0.0418719,0.0221675,0.0394089,0.0369458,0.0295567,0.0566502,0.0344828,0.0147783,0.0147783,0.0123153,0.0221675,0.0812808,0.0270936,0.00738916,0.0221675,0.0270936,0.0394089,0.0344828,0.0147783,0.0369458,0.0344828,0.0246305,0.100985,0.0418719,0.0246305,0.0172414,0
0.0284238,0.0697674,0.0413437,0.0206718,0.0335917,0.0232558,0.0361757,0.0284238,0.0232558,0.0439277,0.0413437,0.0206718,0.0155039,0.0232558,0.0258398,0.0852713,0.0232558,0.00516796,0.0206718,0.0465116,0.0465116,0.0361757,0.0129199,0.0232558,0.0284238,0.0206718,0.0852713,0.0568475,0.0232558,0.0103359,0
0.0383562,0.0410959,0.0356164,0.0356164,0.0191781,0.0136986,0.0438356,0.0328767,0.0191781,0.0383562,0.0739726,0.0273973,0.0191781,0.0164384,0.0164384,0.131507,0.0273973,0.0219178,0.0164384,0.0328767,0.0136986,0.0630137,0.0246575,0.0273973,0.0219178,0.0246575,0.0410959,0.0575342,0.00547945,0.0191781,0
0.037037,0.0541311,0.025641,0.037037,0.02849,0.011396,0.02849,0.037037,0.031339,0.034188,0.0569801,0.031339,0.022792,0.025641,0.014245,0.102564,0.02849,0.019943,0.022792,0.037037,0.02849,0.034188,0.019943,0.02849,0.011396,0.022792,0.0541311,0.0683761,0.017094,0.02849,0
0.0418605,0.0418605,0.0325581,0.0325581,0.027907,0.0209302,0.0302326,0.0418605,0.0348837,0.027907,0.0488372,0.0302326,0.0162791,0.0255814,0.0186047,0.109302,0.027907,0.0162791,0.0255814,0.0395349,0.0372093,0.044186,0.0255814,0.0302326,0.0139535,0.027907,0.0395349,0.0395349,0.0186047,0.0325581,0
0.0294785,0.047619,0.0226757,0.0340136,0.0204082,0.0204082,0.015873,0.0294785,0.0249433,0.0272109,0.0816327,0.0408163,0.0181406,0.0294785,0.015873,0.106576,0.031746,0.0226757,0.0113379,0.0453515,0.0385488,0.0453515,0.0249433,0.0294785,0.00453515,0.0294785,0.0362812,0.0634921,0.0136054,0.0385488,0
0.03,0.045,0.0325,0.0475,0.03,0.01,0.025,0.025,0.0275,0.0225,0.06,0.04,0.0225,0.0225,0.01,0.115,0.0275,0.01,0.02,0.0275,0.04,0.05,0.02,0.0325,0.01,0.0325,0.0425,0.08,0.02,0.0225,0
0.0307692,0.0461538,0.0153846,0.025641,0.025641,0.00769231,0.0282051,0.0282051,0.0205128,0.025641,0.0487179,0.0307692,0.0179487,0.0230769,0.0128205,0.15641,0.0205128,0.00769231,0.0205128,0.0384615,0.0358974,0.0538462,0.0358974,0.0282051,0.0153846,0.0282051,0.0615385,0.0538462,0.025641,0.0307692,0
0.0301508,0.0502513,0.0226131,0.0175879,0.0552764,0.0376884,0.0201005,0.0376884,0.0301508,0.0301508,0.0226131,0.0251256,0.0125628,0.0452261,0.0226131,0.0552764,0.0276382,0.0326633,0.0201005,0.0477387,0.0552764,0.0276382,0.0351759,0.0376884,0.0201005,0.0276382,0.0653266,0.0301508,0.0301508,0.0276382,0
0.0327511,0.0393013,0.0240175,0.0327511,0.0436681,0.0349345,0.0305677,0.0371179,0.0174672,0.0262009,0.0218341,0.0196507,0.0327511,0.0436681,0.0305677,0.0676856,0.0262009,0.0371179,0.0393013,0.0393013,0.0458515,0.0349345,0.0218341,0.0240175,0.0436681,0.0262009,0.0480349,0.0393013,0.0196507,0.0196507,0
0.0218341,0.0480349,0.0174672,0.0327511,0.0480349,0.0327511,0.0196507,0.0393013,0.0196507,0.0174672,0.0152838,0.0414847,0.0196507,0.0633188,0.0240175,0.0502183,0.0305677,0.0371179,0.0240175,0.0327511,0.0633188,0.0393013,0.0218341,0.0393013,0.0240175,0.0393013,0.058952,0.0305677,0.0327511,0.0152838,0
0.0351648,0.0373626,0.0307692,0.021978,0.0505495,0.0241758,0.0241758,0.0395604,0.0131868,0.021978,0.0241758,0.0263736,0.0175824,0.0571429,0.0175824,0.0659341,0.0197802,0.0153846,0.0263736,0.0373626,0.0571429,0.032967,0.0461538,0.0417582,0.0285714,0.0197802,0.0483516,0.0571429,0.0351648,0.0263736,0
0.025522,0.0417633,0.0348028,0.0232019,0.0580046,0.0232019,0.0139211,0.0301624,0.0185615,0.0278422,0.0116009,0.0232019,0.0208817,0.0556845,0.025522,0.0672854,0.0185615,0.0208817,0.0232019,0.0417633,0.0533643,0.037123,0.0487239,0.0417633,0.0278422,0.0324826,0.0603248,0.0464037,0.0278422,0.0185615,0
0.0206422,0.0344037,0.0321101,0.0344037,0.0183486,0.0321101,0.0481651,0.0275229,0.0344037,0.0366972,0.0366972,0.0229358,0.0252294,0.0458716,0.0183486,0.0458716,0.0275229,0.0275229,0.0206422,0.0344037,0.0917431,0.0206422,0.0229358,0.0275229,0.0366972,0.0298165,0.0642202,0.0298165,0.0366972,0.016055,0
0.0205011,0.0341686,0.0318907,0.0250569,0.0250569,0.0273349,0.0523918,0.022779,0.0296128,0.0410023,0.0523918,0.0341686,0.0113895,0.047836,0.0136674,0.0410023,0.0273349,0.022779,0.0341686,0.0341686,0.0774487,0.0182232,0.0182232,0.0273349,0.0273349,0.0455581,0.0683371,0.0387244,0.0273349,0.022779,0
0.0185185,0.037037,0.0324074,0.0162037,0.037037,0.0300926,0.0486111,0.0231481,0.0208333,0.0439815,0.0462963,0.025463,0.025463,0.0578704,0.0138889,0.0462963,0.0277778,0.025463,0.0324074,0.0393519,0.0601852,0.0347222,0.0277778,0.0347222,0.0208333,0.0208333,0.0601852,0.0393519,0.0324074,0.0208333,0
0.0233766,0.0441558,0.0363636,0.0181818,0.0233766,0.038961,0.0597403,0.0181818,0.0155844,0.0467532,0.0467532,0.0337662,0.0233766,0.0311688,0.0181818,0.025974,0.0285714,0.0155844,0.025974,0.0285714,0.0623377,0.038961,0.0337662,0.0285714,0.012987,0.0311688,0.0727273,0.0675325,0.0337662,0.0155844,0
0.0289855,0.0410628,0.0338164,0.0241546,0.0241546,0.0289855,0.0555556,0.0241546,0.0193237,0.0410628,0.0458937,0.02657,0.0241546,0.0362319,0.0217391,0.0628019,0.02657,0.0120773,0.031401,0.031401,0.0555556,0.0458937,0.0217391,0.031401,0.0217391,0.0169082,0.0724638,0.0458937,0.0338164,0.0144928,0
0.0221729,0.0243902,0.0332594,0.0310421,0.0465632,0.0332594,0.037694,0.0288248,0.0332594,0.0354767,0.0310421,0.037694,0.0266075,0.0354767,0.0177384,0.037694,0.0266075,0.0155211,0.0177384,0.0399113,0.0310421,0.0310421,0.0443459,0.0332594,0.0487805,0.037694,0.0643016,0.0399113,0.0310421,0.0266075,0
0.0209302,0.0418605,0.0162791,0.0139535,0.044186,0.027907,0.0465116,0.0209302,0.0348837,0.0418605,0.0186047,0.0325581,0.0116279,0.0418605,0.0232558,0.0744186,0.0209302,0.0209302,0.0232558,0.0465116,0.0418605,0.0348837,0.0465116,0.0348837,0.0395349,0.0395349,0.0604651,0.0372093,0.027907,0.0139535,0
0.0191847,0.0311751,0.0359712,0.0191847,0.0335731,0.0335731,0.057554,0.0191847,0.0311751,0.0311751,0.0383693,0.0431655,0.0167866,0.0359712,0.028777,0.0503597,0.0383693,0.0239808,0.0215827,0.0335731,0.0359712,0.0263789,0.0311751,0.0479616,0.0311751,0.0191847,0.059952,0.0455635,0.0335731,0.0263789,0
0.0243309,0.0437956,0.0389294,0.0291971,0.0462287,0.0145985,0.0364963,0.0316302,0.0340633,0.0340633,0.026764,0.0194647,0.0243309,0.0218978,0.0194647,0.0632603,0.0243309,0.0170316,0.0170316,0.0364963,0.0559611,0.0291971,0.0316302,0.0462287,0.0316302,0.0316302,0.0681265,0.0437956,0.0218978,0.0364963,0
0.027907,0.0325581,0.0255814,0.027907,0.0488372,0.027907,0.0372093,0.0209302,0.0232558,0.0302326,0.0232558,0.0348837,0.0209302,0.027907,0.0232558,0.0767442,0.0186047,0.0232558,0.0162791,0.0325581,0.044186,0.0325581,0.0395349,0.0302326,0.0325581,0.027907,0.0651163,0.0604651,0.0325581,0.0348837,0
0.0210843,0.0150602,0.0240964,0.0301205,0.0271084,0.0240964,0.0512048,0.0451807,0.0271084,0.0240964,0.0391566,0.0361446,0.0180723,0.0481928,0.0331325,0.0542169,0.0271084,0.0391566,0.0301205,0.0572289,0.0271084,0.0271084,0.060241,0.0421687,0.0391566,0.0331325,0.0150602,0.0391566,0.0271084,0.0180723,0
0.030303,0.00909091,0.0212121,0.030303,0.0181818,0.0393939,0.0363636,0.0363636,0.0393939,0.0272727,0.0393939,0.0333333,0.0151515,0.0454545,0.0393939,0.0484848,0.0212121,0.0242424,0.0242424,0.0545455,0.0454545,0.030303,0.0393939,0.0424242,0.0545455,0.0242424,0.030303,0.0333333,0.0454545,0.0212121,0
0.0288184,0.0317003,0.0259366,0.0317003,0.0432277,0.0230548,0.037464,0.0432277,0.0432277,0.037464,0.0230548,0.0432277,0.0144092,0.0489914,0.037464,0.0461095,0.0201729,0.0201729,0.0259366,0.0288184,0.0576369,0.0172911,0.0432277,0.0518732,0.0403458,0.0317003,0.0201729,0.0317003,0.037464,0.0144092,0
0.0324675,0.0227273,0.0227273,0.00649351,0.0292208,0.0292208,0.0357143,0.0324675,0.0454545,0.0357143,0.025974,0.0357143,0.0227273,0.0551948,0.0324675,0.0584416,0.0292208,0.025974,0.025974,0.038961,0.0519481,0.0194805,0.0454545,0.0519481,0.0487013,0.0292208,0.0292208,0.0422078,0.0357143,0.00324675,0
0.0163934,0.0245902,0.0300546,0.0136612,0.0191257,0.0355191,0.057377,0.0327869,0.0327869,0.0355191,0.0819672,0.0218579,0.0136612,0.0409836,0.0382514,0.0737705,0.0163934,0.0273224,0.0273224,0.0218579,0.0464481,0.0136612,0.0245902,0.0437158,0.0655738,0.0355191,0.0163934,0.0409836,0.0382514,0.0136612,0
0.026936,0.03367,0.030303,0.013468,0.043771,0.037037,0.047138,0.043771,0.047138,0.040404,0.047138,0.037037,0.013468,0.037037,0.037037,0.0538721,0.016835,0.020202,0.016835,0.00673401,0.010101,0.013468,0.03367,0.0538721,0.037037,0.026936,0.0673401,0.043771,0.047138,0.016835,0
0.0218069,0.0498442,0.0218069,0.0218069,0.046729,0.046729,0.046729,0.0311526,0.0498442,0.0342679,0.0623053,0.0249221,0.0124611,0.0280374,0.0280374,0.0623053,0.0155763,0.0155763,0.0218069,0.0186916,0.0186916,0.0186916,0.0373832,0.05919,0.0342679,0.0155763,0.0529595,0.0529595,0.0404984,0.00934579,0
0.0280702,0.0315789,0.0280702,0.0245614,0.0421053,0.0280702,0.0315789,0.0315789,0.0561404,0.0280702,0.0245614,0.0421053,0.0210526,0.0350877,0.0421053,0.0526316,0.0245614,0.0175439,0.0245614,0.045614,0.0140351,0.0140351,0.0385965,0.0526316,0.0421053,0.0245614,0.0561404,0.045614,0.0421053,0.0105263,0
0.0295082,0.0426229,0.0262295,0.0229508,0.0426229,0.0393443,0.0295082,0.0295082,0.0459016,0.0327869,0.0262295,0.0393443,0.0131148,0.0360656,0.0327869,0.0557377,0.0393443,0.0229508,0.0229508,0.0229508,0.0229508,0.0262295,0.0426229,0.0819672,0.0262295,0.0131148,0.052459,0.0360656,0.0262295,0.0196721,0
0.0161812,0.02589,0.0355987,0.00970874,0.0355987,0.0291262,0.0291262,0.038835,0.0614887,0.02589,0.0226537,0.0420712,0.0161812,0.0453074,0.0291262,0.0776699,0.0355987,0.0161812,0.0323625,0.02589,0.038835,0.0194175,0.038835,0.0582524,0.038835,0.012945,0.0517799,0.0291262,0.0323625,0.0291262,0
0.0231884,0.0405797,0.0289855,0.0173913,0.0318841,0.0376812,0.0376812,0.0405797,0.0550725,0.0376812,0.026087,0.0405797,0.0173913,0.0434783,0.0347826,0.0550725,0.0318841,0.0231884,0.0318841,0.0231884,0.0202899,0.026087,0.0463768,0.0376812,0.0202899,0.0231884,0.0463768,0.0434783,0.0289855,0.0289855,0
0.0177305,0.0460993,0.0248227,0.0177305,0.0460993,0.0673759,0.0283688,0.0319149,0.0390071,0.0460993,0.0248227,0.0283688,0.0070922,0.0602837,0.0283688,0.0460993,0.035461,0.0283688,0.0141844,0.035461,0.0212766,0.0283688,0.0212766,0.0815603,0.0283688,0.0425532,0.0425532,0.0212766,0.0248227,0.0141844,0
0.0275862,0.0241379,0.0413793,0.0137931,0.037931,0.0482759,0.0206897,0.0482759,0.037931,0.0275862,0.0413793,0.0172414,0.00689655,0.0517241,0.0241379,0.0655172,0.0310345,0.0517241,0.0275862,0.0310345,0.0275862,0.0344828,0.0172414,0.0724138,0.0206897,0.0241379,0.0413793,0.0344828,0.0344828,0.0172414,0
0.0311419,0.0311419,0.0276817,0.017301,0.0346021,0.0692042,0.0311419,0.0380623,0.0484429,0.0519031,0.0346021,0.017301,0.0276817,0.0484429,0.0103806,0.0588235,0.0380623,0.0242215,0.0311419,0.0276817,0.0346021,0.0311419,0.0207612,0.0692042,0.017301,0.0346021,0.0380623,0.0207612,0.017301,0.017301,0
0.0245232,0.0381471,0.0299728,0.0299728,0.0326975,0.0463215,0.027248,0.0490463,0.0435967,0.0326975,0.0381471,0.0217984,0.013624,0.0408719,0.013624,0.0354223,0.0354223,0.0245232,0.027248,0.027248,0.0435967,0.0245232,0.027248,0.0790191,0.0217984,0.0299728,0.0517711,0.027248,0.0463215,0.0163488,0
0.0315186,0.0200573,0.0286533,0.0200573,0.0429799,0.0487106,0.0515759,0.0229226,0.0200573,0.034384,0.034384,0.0286533,0.0143266,0.0458453,0.0229226,0.0573066,0.0286533,0.034384,0.0229226,0.0114613,0.025788,0.0458453,0.0487106,0.0659026,0.017192,0.025788,0.0687679,0.0372493,0.0229226,0.0200573,0
0.0298507,0.0522388,0.0354478,0.0335821,0.0223881,0.0261194,0.0503731,0.0354478,0.0279851,0.0261194,0.0895522,0.0335821,0.016791,0.0261194,0.0205224,0.0485075,0.0242537,0.0186567,0.0186567,0.0429104,0.0429104,0.0354478,0.0223881,0.016791,0.0223881,0.0298507,0.0541045,0.0559701,0.0261194,0.0149254,0
0.0275229,0.0440367,0.0440367,0.0275229,0.0220183,0.0220183,0.0440367,0.0366972,0.0311927,0.0311927,0.0770642,0.0293578,0.0183486,0.0256881,0.0165138,0.0605505,0.0183486,0.0183486,0.0238532,0.0366972,0.0422018,0.0422018,0.0330275,0.0183486,0.0311927,0.0348624,0.053211,0.0422018,0.0311927,0.0165138,0
0.0311355,0.0457875,0.0531136,0.029304,0.029304,0.029304,0.0457875,0.021978,0.0347985,0.032967,0.0494506,0.0238095,0.018315,0.025641,0.0164835,0.0622711,0.021978,0.0238095,0.025641,0.0421245,0.047619,0.0384615,0.032967,0.018315,0.0384615,0.0274725,0.0567766,0.032967,0.029304,0.014652,0
0.0296684,0.0401396,0.0488656,0.034904,0.0244328,0.0209424,0.0418848,0.0314136,0.026178,0.0279232,0.0575916,0.0296684,0.0139616,0.034904,0.0191972,0.069808,0.0139616,0.0226876,0.017452,0.0453752,0.0488656,0.0366492,0.026178,0.026178,0.0331588,0.0226876,0.04363,0.0541012,0.0331588,0.0244328,0
0.0362694,0.0483592,0.0397237,0.0172712,0.0224525,0.029361,0.0328152,0.0241796,0.0362694,0.0397237,0.0535406,0.0189983,0.0120898,0.0241796,0.0224525,0.0725389,0.0172712,0.015544,0.0207254,0.0362694,0.0518135,0.0535406,0.0379965,0.0103627,0.029361,0.0328152,0.0483592,0.060449,0.0431779,0.0120898,0
0.031348,0.0376176,0.031348,0.031348,0.0407524,0.0501567,0.0376176,0.031348,0.0250784,0.0219436,0.0344828,0.0438871,0.0188088,0.0470219,0.0282132,0.0532915,0.0470219,0.0250784,0.0250784,0.0376176,0.031348,0.015674,0.031348,0.0344828,0.0344828,0.0219436,0.0438871,0.0250784,0.0438871,0.0188088,0
0.0290323,0.0322581,0.0322581,0.00645161,0.0451613,0.0354839,0.0354839,0.0290323,0.0258065,0.0322581,0.0354839,0.0258065,0.00967742,0.0677419,0.0322581,0.0612903,0.0354839,0.0193548,0.0129032,0.0225806,0.0612903,0.0225806,0.0322581,0.0354839,0.0258065,0.0290323,0.0709677,0.0193548,0.0483871,0.0290323,0
0.0278746,0.0313589,0.0139373,0.010453,0.0522648,0.0348432,0.0348432,0.0174216,0.0313589,0.0383275,0.0139373,0.0209059,0.0139373,0.0487805,0.0313589,0.0766551,0.0139373,0.0243902,0.0243902,0.0383275,0.0348432,0.0243902,0.0487805,0.0731707,0.0383275,0.0243902,0.0731707,0.0209059,0.0487805,0.0139373,0
0.020339,0.0610169,0.0372881,0.00677966,0.0677966,0.0372881,0.0338983,0.0271186,0.020339,0.0237288,0.0305085,0.0305085,0.0135593,0.0576271,0.0237288,0.0677966,0.0101695,0.0135593,0.0271186,0.0440678,0.0237288,0.020339,0.0338983,0.0644068,0.0237288,0.0271186,0.0610169,0.0237288,0.0542373,0.0135593,0
0.0145985,0.0656934,0.0145985,0.0145985,0.0474453,0.040146,0.0291971,0.0291971,0.0328467,0.0364963,0.0218978,0.0474453,0.0255474,0.0437956,0.0291971,0.0620438,0.00729927,0.0218978,0.0255474,0.0328467,0.040146,0.0182482,0.0437956,0.0547445,0.0328467,0.0291971,0.0547445,0.0218978,0.0474453,0.0145985,0
0.0246914,0.0329218,0.0205761,0.0205761,0.037037,0.0617284,0.0288066,0.0288066,0.0534979,0.0493827,0.0288066,0.0205761,0.0164609,0.0493827,0.037037,0.0864198,0.0205761,0.0288066,0.0246914,0.0123457,0.0164609,0.0123457,0.0411523,0.0246914,0.037037,0.0205761,0.0699588,0.0452675,0.037037,0.0123457,0
0.015444,0.023166,0.027027,0.00772201,0.0849421,0.046332,0.034749,0.030888,0.0540541,0.03861,0.030888,0.019305,0.011583,0.0579151,0.034749,0.0579151,0.030888,0.034749,0.023166,0.011583,0.034749,0.00772201,0.03861,0.042471,0.030888,0.011583,0.0694981,0.030888,0.046332,0.011583,0
0.0290909,0.0290909,0.0254545,0.0181818,0.04,0.0654545,0.04,0.0254545,0.04,0.0363636,0.0363636,0.0327273,0.0181818,0.0472727,0.0290909,0.0618182,0.0181818,0.0181818,0.0218182,0.00727273,0.0290909,0.00727273,0.0581818,0.0545455,0.0472727,0.0181818,0.0618182,0.0290909,0.0509091,0.00363636,0
