f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,label
0.0295031,0.0263975,0.0403727,0.0217391,0.0357143,0.0201863,0.0357143,0.0232919,0.0217391,0.0465839,0.052795,0.0512422,0.0124224,0.0388199,0.0217391,0.0326087,0.0232919,0.0124224,0.0310559,0.0357143,0.0652174,0.0450311,0.0465839,0.0217391,0.0310559,0.0372671,0.0512422,0.0295031,0.0341615,0.0248447,1
0.0220884,0.0381526,0.0421687,0.0240964,0.0281124,0.0261044,0.0381526,0.0200803,0.0261044,0.0220884,0.0502008,0.0542169,0.0200803,0.0401606,0.0281124,0.0321285,0.0220884,0.0180723,0.0261044,0.0281124,0.0582329,0.0381526,0.0421687,0.0321285,0.0341365,0.0522088,0.0341365,0.0321285,0.0361446,0.0341365,1
0.0334646,0.0393701,0.0354331,0.0275591,0.023622,0.0295276,0.0452756,0.015748,0.023622,0.0216535,0.0531496,0.0393701,0.0255906,0.0492126,0.0216535,0.0314961,0.0334646,0.0216535,0.0216535,0.0295276,0.0728346,0.015748,0.0492126,0.0275591,0.0354331,0.0472441,0.0393701,0.0314961,0.0374016,0.0216535,1
0.0364963,0.0437956,0.0437956,0.020073,0.0218978,0.0237226,0.0328467,0.0255474,0.0255474,0.0218978,0.0364963,0.0364963,0.0145985,0.0437956,0.0182482,0.0364963,0.0310219,0.0237226,0.0291971,0.0310219,0.0638686,0.0255474,0.0474453,0.0419708,0.040146,0.0346715,0.0383212,0.0419708,0.0346715,0.0346715,1
0.0277778,0.0416667,0.0416667,0.0190972,0.0208333,0.0260417,0.0434028,0.0225694,0.0295139,0.03125,0.0416667,0.0451389,0.0260417,0.0399306,0.0225694,0.0434028,0.0364583,0.0225694,0.0208333,0.0260417,0.0555556,0.0277778,0.0434028,0.0329861,0.0243056,0.0364583,0.0399306,0.0347222,0.0399306,0.0364583,1
0.0275862,0.0344828,0.0534483,0.0206897,0.0206897,0.0241379,0.05,0.0293103,0.0327586,0.0310345,0.0517241,0.0396552,0.0172414,0.0465517,0.0172414,0.0224138,0.0241379,0.0241379,0.0327586,0.0293103,0.0568966,0.0241379,0.0517241,0.0327586,0.0293103,0.0310345,0.0362069,0.0344828,0.0431034,0.0310345,1
0.0341365,0.0502008,0.0401606,0.0421687,0.0401606,0.0220884,0.0160643,0.0381526,0.0301205,0.0261044,0.0240964,0.0240964,0.0341365,0.0441767,0.0240964,0.0341365,0.0301205,0.0321285,0.0341365,0.0220884,0.0783132,0.0160643,0.0341365,0.0281124,0.0240964,0.0261044,0.0582329,0.0401606,0.0180723,0.0341365,1
0.0368098,0.0511247,0.0429448,0.0368098,0.0306748,0.0408998,0.0143149,0.0408998,0.0245399,0.0286299,0.0245399,0.0204499,0.0306748,0.0368098,0.0245399,0.0286299,0.0327198,0.0327198,0.0204499,0.0306748,0.0756646,0.0102249,0.0306748,0.0470348,0.0265849,0.0388548,0.0470348,0.0388548,0.0204499,0.0347648,1
0.0343511,0.0438931,0.0496183,0.0419847,0.0229008,0.0267176,0.019084,0.0305344,0.0267176,0.0248092,0.0267176,0.028626,0.0267176,0.0362595,0.019084,0.0324427,0.0248092,0.0362595,0.0305344,0.0324427,0.0610687,0.019084,0.0324427,0.0419847,0.0209924,0.0419847,0.0572519,0.0400763,0.0343511,0.0362595,1
0.0355731,0.0395257,0.0375494,0.0316206,0.0237154,0.0375494,0.027668,0.0494071,0.0256917,0.0296443,0.0256917,0.0335968,0.0197628,0.0454545,0.0316206,0.0296443,0.0316206,0.027668,0.0256917,0.0237154,0.0810277,0.0158103,0.0335968,0.0355731,0.0197628,0.0355731,0.0612648,0.0316206,0.0256917,0.027668,1
0.0313076,0.0460405,0.0294659,0.0257827,0.0423573,0.0257827,0.0202578,0.038674,0.0276243,0.0313076,0.0184162,0.0331492,0.0184162,0.0552486,0.0202578,0.0349908,0.0276243,0.0202578,0.0257827,0.0368324,0.0718232,0.0165746,0.038674,0.0368324,0.0257827,0.0423573,0.0460405,0.0423573,0.0294659,0.0405157,1
0.0238095,0.0285714,0.0428571,0.0142857,0.0404762,0.0238095,0.0261905,0.0190476,0.0166667,0.0190476,0.0166667,0.0380952,0.0119048,0.047619,0.0333333,0.05,0.0380952,0.0214286,0.0452381,0.0309524,0.0357143,0.0333333,0.0666667,0.0547619,0.0261905,0.047619,0.0333333,0.0452381,0.047619,0.0214286,1
0.0344828,0.0320197,0.0517241,0.0172414,0.0270936,0.0246305,0.0246305,0.0172414,0.0320197,0.0246305,0.0172414,0.0221675,0.0197044,0.0517241,0.0320197,0.0369458,0.0517241,0.0369458,0.0246305,0.0394089,0.0591133,0.0295567,0.0394089,0.0492611,0.0369458,0.0418719,0.0394089,0.0369458,0.0344828,0.0147783,1
0.0287611,0.0265487,0.0486726,0.0176991,0.0353982,0.0287611,0.0176991,0.0243363,0.0353982,0.0154867,0.0110619,0.0221239,0.0309735,0.0553097,0.0221239,0.0331858,0.039823,0.0331858,0.0243363,0.0376106,0.0707965,0.0353982,0.0530973,0.0486726,0.0353982,0.039823,0.0331858,0.0331858,0.0353982,0.0265487,1
0.0311804,0.0334076,0.0467706,0.0267261,0.0200445,0.0244989,0.0244989,0.0423163,0.0289532,0.0155902,0.0178174,0.013363,0.0222717,0.0467706,0.0222717,0.0356347,0.0334076,0.0178174,0.0334076,0.0311804,0.0579065,0.0400891,0.0378619,0.0712695,0.0289532,0.0579065,0.0334076,0.0467706,0.0289532,0.0289532,1
0.0346939,0.0204082,0.0367347,0.0387755,0.0244898,0.0306122,0.0102041,0.0326531,0.0285714,0.0265306,0.0183673,0.0306122,0.0204082,0.0510204,0.0265306,0.0367347,0.0346939,0.0326531,0.0285714,0.0387755,0.0510204,0.0306122,0.0653061,0.0632653,0.022449,0.0489796,0.0265306,0.0367347,0.0244898,0.0285714,1
0.0310345,0.0344828,0.0362069,0.0293103,0.0224138,0.0344828,0.0482759,0.0224138,0.0396552,0.0275862,0.0586207,0.0431034,0.0103448,0.0362069,0.0241379,0.0517241,0.0155172,0.0189655,0.0396552,0.0327586,0.0413793,0.0137931,0.0482759,0.0396552,0.0344828,0.0362069,0.0448276,0.0206897,0.0448276,0.0189655,1
0.0259516,0.0380623,0.0484429,0.0276817,0.032872,0.0259516,0.0363322,0.032872,0.0259516,0.0294118,0.0346021,0.0380623,0.0103806,0.0588235,0.0276817,0.0346021,0.0190311,0.0207612,0.0259516,0.0415225,0.0536332,0.0138408,0.0484429,0.0467128,0.0259516,0.0449827,0.0519031,0.0207612,0.0432526,0.0155709,1
0.0251347,0.032316,0.02693,0.021544,0.032316,0.0341113,0.0412926,0.0251347,0.032316,0.0394973,0.0412926,0.037702,0.0125673,0.0574506,0.0251347,0.0394973,0.0233393,0.021544,0.02693,0.0412926,0.05386,0.016158,0.043088,0.0412926,0.037702,0.0394973,0.0412926,0.0287253,0.043088,0.0179533,1
0.025729,0.0274443,0.0394511,0.025729,0.025729,0.0274443,0.0445969,0.0325901,0.0291595,0.0240137,0.0480274,0.0308748,0.0120069,0.0411664,0.0240137,0.0531732,0.0205832,0.0240137,0.0325901,0.0360206,0.0428816,0.0154374,0.0343053,0.051458,0.0377358,0.0445969,0.058319,0.0377358,0.0360206,0.0171527,1
0.031746,0.0253968,0.0428571,0.0206349,0.031746,0.0285714,0.0507937,0.0301587,0.0349206,0.0301587,0.0492063,0.0428571,0.00634921,0.0380952,0.0222222,0.0412698,0.015873,0.0222222,0.0269841,0.0349206,0.0539683,0.0190476,0.0507937,0.0619048,0.0285714,0.0285714,0.0492063,0.0253968,0.031746,0.0238095,1
0.0466531,0.0446247,0.0365112,0.0344828,0.0263692,0.0263692,0.0263692,0.0405679,0.020284,0.030426,0.0223124,0.030426,0.0344828,0.0486815,0.0243408,0.0324544,0.0365112,0.0162272,0.0385396,0.0223124,0.0527383,0.0182556,0.0385396,0.0182556,0.0344828,0.0527383,0.0649087,0.020284,0.0263692,0.0344828,1
0.0413534,0.0432331,0.037594,0.0432331,0.0300752,0.0319549,0.0206767,0.0432331,0.0244361,0.0225564,0.0169173,0.0244361,0.0432331,0.0545113,0.0169173,0.0225564,0.0451128,0.0319549,0.0300752,0.0225564,0.0601504,0.0206767,0.0432331,0.0281955,0.0206767,0.0432331,0.0451128,0.0263158,0.0357143,0.0300752,1
0.0336449,0.0504673,0.0317757,0.0411215,0.0448598,0.0336449,0.0149533,0.0392523,0.0317757,0.0317757,0.0149533,0.0317757,0.0392523,0.0411215,0.0205607,0.0224299,0.0205607,0.0411215,0.0317757,0.0261682,0.0504673,0.00560748,0.0280374,0.0242991,0.0411215,0.046729,0.0598131,0.0336449,0.0261682,0.0411215,1
0.0386847,0.0522244,0.0251451,0.0425532,0.032882,0.032882,0.0116054,0.0522244,0.0270793,0.040619,0.0174081,0.0309478,0.040619,0.0290135,0.0290135,0.0290135,0.0386847,0.032882,0.0290135,0.0193424,0.0444874,0.0154739,0.032882,0.032882,0.040619,0.0464217,0.0367505,0.0444874,0.0232108,0.0309478,1
0.0420475,0.0420475,0.0255942,0.023766,0.0457038,0.0292505,0.0182815,0.0457038,0.0274223,0.023766,0.0182815,0.0292505,0.0420475,0.0457038,0.023766,0.0310786,0.0347349,0.0219378,0.0438757,0.0201097,0.0585009,0.00731261,0.0420475,0.023766,0.0347349,0.047532,0.0511883,0.0219378,0.047532,0.0310786,1
0.0379242,0.0399202,0.0239521,0.0459082,0.0379242,0.0239521,0.0159681,0.0439122,0.0359281,0.0319361,0.0179641,0.0319361,0.0339321,0.0518962,0.0179641,0.0219561,0.0319361,0.0419162,0.0379242,0.0219561,0.0578842,0.0139721,0.0239521,0.0179641,0.0299401,0.0538922,0.0538922,0.0299401,0.0319361,0.0399202,1
0.0262295,0.0245902,0.0442623,0.0311475,0.0393443,0.0262295,0.0442623,0.0163934,0.0295082,0.0245902,0.0426229,0.0360656,0.0196721,0.0459016,0.0213115,0.0229508,0.0229508,0.0262295,0.0344262,0.0229508,0.0754098,0.0262295,0.0442623,0.0327869,0.0377049,0.0377049,0.0459016,0.0245902,0.0426229,0.0311475,1
0.031405,0.0231405,0.046281,0.0347107,0.0330578,0.0347107,0.0413223,0.0247934,0.0280992,0.0247934,0.0396694,0.0347107,0.0132231,0.0413223,0.0181818,0.0264463,0.0181818,0.0264463,0.0363636,0.0231405,0.0710744,0.0231405,0.0446281,0.0396694,0.0247934,0.0429752,0.0479339,0.0347107,0.0413223,0.0297521,1
0.0257649,0.0161031,0.0450886,0.0338164,0.0322061,0.0225443,0.057971,0.0289855,0.0241546,0.0305958,0.0499195,0.0354267,0.0177134,0.0354267,0.0257649,0.037037,0.0257649,0.0289855,0.0289855,0.0273752,0.0628019,0.0305958,0.0338164,0.0257649,0.0305958,0.0322061,0.041868,0.0354267,0.0322061,0.0450886,1
0.0297806,0.0141066,0.0423197,0.0329154,0.0266458,0.0219436,0.0595611,0.0219436,0.0219436,0.0172414,0.0548589,0.0407524,0.0109718,0.039185,0.023511,0.0282132,0.0203762,0.0203762,0.0407524,0.0407524,0.0564263,0.0344828,0.0407524,0.0376176,0.0360502,0.0297806,0.0454545,0.039185,0.0407524,0.031348,1
0.0286145,0.0180723,0.0451807,0.0316265,0.0271084,0.0240964,0.0451807,0.0271084,0.0150602,0.0195783,0.060241,0.0481928,0.0180723,0.0391566,0.0225904,0.0331325,0.0150602,0.0195783,0.0346386,0.0256024,0.0481928,0.0301205,0.0481928,0.0376506,0.0301205,0.0346386,0.0376506,0.0436747,0.0572289,0.0346386,1
0.0177866,0.0355731,0.0375494,0.0237154,0.027668,0.0256917,0.0316206,0.027668,0.0177866,0.0335968,0.0335968,0.027668,0.013834,0.0474308,0.027668,0.0454545,0.0316206,0.0158103,0.0158103,0.0375494,0.0612648,0.0197628,0.0434783,0.041502,0.0316206,0.0612648,0.0573123,0.0395257,0.0434783,0.0256917,1
0.0262626,0.0363636,0.0424242,0.030303,0.0161616,0.0222222,0.040404,0.030303,0.0242424,0.0323232,0.0383838,0.0262626,0.0161616,0.0363636,0.0181818,0.0383838,0.0222222,0.020202,0.0161616,0.0323232,0.0626263,0.040404,0.0383838,0.040404,0.0343434,0.0484849,0.0545455,0.0444444,0.040404,0.030303,1
0.0176678,0.040636,0.0371025,0.0194346,0.0212014,0.0229682,0.0300353,0.0229682,0.0265018,0.0335689,0.0265018,0.0194346,0.0141343,0.0583039,0.0159011,0.0353357,0.0335689,0.0176678,0.024735,0.04947,0.0759717,0.0212014,0.0318021,0.0424028,0.0282686,0.0459364,0.0583039,0.0477032,0.0477032,0.0335689,1
0.0366492,0.0383944,0.0366492,0.0418848,0.034904,0.0331588,0.034904,0.0279232,0.0366492,0.0383944,0.0331588,0.017452,0.0191972,0.0488656,0.0139616,0.0244328,0.0226876,0.026178,0.0244328,0.0226876,0.0628272,0.0296684,0.0314136,0.0383944,0.0331588,0.0244328,0.0418848,0.0645724,0.034904,0.026178,1
0.0290909,0.04,0.0309091,0.0254545,0.0272727,0.0218182,0.0272727,0.0327273,0.0254545,0.0254545,0.0236364,0.0272727,0.0145455,0.0581818,0.0181818,0.0418182,0.0163636,0.0254545,0.0290909,0.0236364,0.0781818,0.0181818,0.0490909,0.04,0.0218182,0.0309091,0.0672727,0.0490909,0.0490909,0.0327273,1
0.0374753,0.0295858,0.0650888,0.0276134,0.0453649,0.0216963,0.0177515,0.0315582,0.0236686,0.025641,0.0414201,0.035503,0.0157791,0.0433925,0.0216963,0.0118343,0.0177515,0.0236686,0.0374753,0.0473373,0.061144,0.0276134,0.0473373,0.0453649,0.0295858,0.0414201,0.0473373,0.00591716,0.035503,0.0374753,1
0.0419847,0.0305344,0.0572519,0.0362595,0.0400763,0.0209924,0.0267176,0.028626,0.0229008,0.0229008,0.0248092,0.0400763,0.0209924,0.0458015,0.0152672,0.00954198,0.0267176,0.0324427,0.0381679,0.0400763,0.0706107,0.0171756,0.0515267,0.0477099,0.0343511,0.0324427,0.0362595,0.0019084,0.0419847,0.0438931,1
0.0409982,0.0374332,0.0534759,0.0249554,0.0392157,0.0160428,0.0320856,0.030303,0.0213904,0.0178253,0.0356506,0.0338681,0.0285205,0.0499109,0.0106952,0.0142602,0.0231729,0.0249554,0.0285205,0.0409982,0.0819964,0.0196078,0.0695187,0.0409982,0.0231729,0.0249554,0.0481283,0,0.0481283,0.0392157,1
0.0444015,0.027027,0.0366795,0.0366795,0.0405405,0.0173745,0.0173745,0.034749,0.0289575,0.019305,0.0444015,0.0328185,0.019305,0.0405405,0.0212355,0.015444,0.034749,0.0250965,0.030888,0.0328185,0.0830116,0.0135135,0.0521236,0.0405405,0.030888,0.0366795,0.046332,0.00579151,0.0521236,0.03861,1
0.0415094,0.0320755,0.0377358,0.0320755,0.0566038,0.0188679,0.0226415,0.0339623,0.0207547,0.0226415,0.0264151,0.0377358,0.0301887,0.0339623,0.0207547,0.0169811,0.0339623,0.0113208,0.0264151,0.0396226,0.0773585,0.0132075,0.0660377,0.0433962,0.0283019,0.0566038,0.0433962,0.00377358,0.0320755,0.0396226,1
0.025,0.0673077,0.0269231,0.0384615,0.0403846,0.0346154,0.0153846,0.0288462,0.0326923,0.0211538,0.0211538,0.0326923,0.0269231,0.0538462,0.00961538,0.0365385,0.0403846,0.0115385,0.0211538,0.0346154,0.0865385,0.0115385,0.0403846,0.025,0.0461538,0.0442308,0.0480769,0.0173077,0.0269231,0.0346154,1
0.0349908,0.0607735,0.0349908,0.0276243,0.053407,0.0313076,0.0128913,0.0165746,0.0276243,0.0110497,0.0202578,0.0276243,0.0405157,0.0570902,0.0110497,0.0257827,0.0423573,0.0239411,0.0257827,0.0294659,0.0755064,0.0110497,0.0478821,0.0331492,0.0349908,0.0515654,0.0515654,0.0184162,0.0331492,0.0276243,1
0.026975,0.0655106,0.0289017,0.0211946,0.0520231,0.0366089,0.017341,0.0308285,0.0385356,0.0250482,0.0154143,0.0289017,0.0231214,0.0655106,0.0134875,0.0481696,0.0308285,0.0211946,0.026975,0.0423892,0.0789981,0.0115607,0.0404624,0.026975,0.0346821,0.0327553,0.0462428,0.0211946,0.0346821,0.0134875,1
0.0339893,0.0644007,0.019678,0.0232558,0.0465116,0.0339893,0.0143113,0.0232558,0.039356,0.0250447,0.0178891,0.0268336,0.0268336,0.0661896,0.0125224,0.0304114,0.0286225,0.0214669,0.0268336,0.0322004,0.100179,0.0214669,0.0411449,0.0286225,0.0286225,0.0357782,0.0572451,0.0214669,0.0304114,0.0214669,1
0.027881,0.0687732,0.0334572,0.0390335,0.0446097,0.0334572,0.0111524,0.0185874,0.0185874,0.0148699,0.0185874,0.0297398,0.0315985,0.0520446,0.00929368,0.0315985,0.0408922,0.0241636,0.0334572,0.0241636,0.0780669,0.0167286,0.0501859,0.0408922,0.027881,0.0390335,0.0520446,0.0241636,0.027881,0.0371747,1
0.0543294,0.0356537,0.0254669,0.0288625,0.0356537,0.0220713,0.0135823,0.0288625,0.0441426,0.0220713,0.0305603,0.0305603,0.0186757,0.0526316,0.0339559,0.0203735,0.0271647,0.0305603,0.0305603,0.0322581,0.0679117,0.0237691,0.040747,0.0271647,0.0322581,0.0526316,0.0526316,0.0152801,0.0305603,0.0390492,1
0.0428082,0.0359589,0.0359589,0.0188356,0.0428082,0.0325342,0.0188356,0.0171233,0.0376712,0.0205479,0.0376712,0.0342466,0.0273973,0.0428082,0.0188356,0.0119863,0.0325342,0.0222603,0.0325342,0.0273973,0.0736301,0.0171233,0.0462329,0.0428082,0.0273973,0.0530822,0.0599315,0.0205479,0.0342466,0.0342466,1
0.0408805,0.0361635,0.0455975,0.0172956,0.0283019,0.0298742,0.0220126,0.0220126,0.0235849,0.0188679,0.0361635,0.0330189,0.0172956,0.0613208,0.0204403,0.0220126,0.0330189,0.0345912,0.0345912,0.0330189,0.0644654,0.0204403,0.0518868,0.0298742,0.0283019,0.0377358,0.0676101,0.0172956,0.0330189,0.0393082,1
0.0385852,0.0401929,0.0385852,0.0176849,0.0273312,0.0241158,0.0192926,0.0273312,0.0305466,0.0160772,0.0337621,0.0273312,0.011254,0.0610932,0.022508,0.0176849,0.0482315,0.0273312,0.0273312,0.0401929,0.0803858,0.0128617,0.0450161,0.022508,0.0353698,0.0418006,0.0578778,0.022508,0.0482315,0.0369775,1
0.0463576,0.0413907,0.0380795,0.0215232,0.0380795,0.0231788,0.0182119,0.0182119,0.031457,0.0149007,0.0264901,0.0182119,0.013245,0.0480132,0.0248344,0.0281457,0.0380795,0.0198676,0.0298013,0.0182119,0.0778146,0.0198676,0.057947,0.0298013,0.0331126,0.0596026,0.0562914,0.0331126,0.0380795,0.0380795,1
0.0318021,0.0600707,0.040636,0.040636,0.0265018,0.0159011,0.00883392,0.0424028,0.0265018,0.0212014,0.0371025,0.024735,0.0353357,0.0335689,0.0194346,0.0353357,0.0335689,0.0300353,0.0300353,0.0335689,0.0335689,0.0265018,0.04947,0.0212014,0.0300353,0.0388693,0.0671378,0.040636,0.0265018,0.0388693,1
0.0402802,0.0525394,0.0402802,0.0437828,0.0297723,0.0175131,0.0140105,0.0490368,0.0175131,0.028021,0.0437828,0.028021,0.028021,0.0367776,0.0175131,0.0420315,0.0402802,0.028021,0.0350263,0.0210158,0.0402802,0.0262697,0.0420315,0.0192644,0.0262697,0.0367776,0.056042,0.0385289,0.0297723,0.0315236,1
0.031614,0.0482529,0.0332779,0.0499168,0.0249584,0.0216306,0.0116473,0.0449251,0.0216306,0.0232945,0.0249584,0.0332779,0.0232945,0.0449251,0.0332779,0.0266223,0.0349418,0.0216306,0.0349418,0.0382695,0.0565724,0.0249584,0.0399334,0.0299501,0.0349418,0.031614,0.0532446,0.0216306,0.0382695,0.0415973,1
0.044164,0.0378549,0.0425868,0.044164,0.0205047,0.0315457,0.0126183,0.0378549,0.0252366,0.0394322,0.0236593,0.0410095,0.0315457,0.0394322,0.0268139,0.0236593,0.0299685,0.0268139,0.0410095,0.0236593,0.0567823,0.0299685,0.0394322,0.0205047,0.0252366,0.0362776,0.0520505,0.0236593,0.033123,0.0394322,1
0.0445205,0.0582192,0.0256849,0.0393836,0.0273973,0.0171233,0.0188356,0.0359589,0.0359589,0.0239726,0.0222603,0.0308219,0.0359589,0.0410959,0.0205479,0.0239726,0.0445205,0.0256849,0.0256849,0.0393836,0.0530822,0.0273973,0.0393836,0.0205479,0.0239726,0.0496575,0.0599315,0.00856164,0.0359589,0.0445205,1
0.0482759,0.0293103,0.0396552,0.0258621,0.0275862,0.0258621,0.0293103,0.0293103,0.0275862,0.0258621,0.0586207,0.0672414,0.0189655,0.037931,0.0206897,0.0275862,0.0155172,0.00689655,0.0241379,0.0517241,0.0448276,0.0206897,0.05,0.0431034,0.0310345,0.0327586,0.0465517,0.0258621,0.05,0.0172414,1
0.038806,0.0343284,0.0432836,0.0283582,0.0298507,0.0179104,0.0164179,0.019403,0.0223881,0.0298507,0.0373134,0.0507463,0.0134328,0.0567164,0.0268657,0.0313433,0.0149254,0.00895522,0.0343284,0.0373134,0.0776119,0.0208955,0.058209,0.0447761,0.0283582,0.0373134,0.0447761,0.0268657,0.0462687,0.0223881,1
0.0267062,0.0296736,0.041543,0.0222552,0.0296736,0.0237389,0.0192878,0.0207715,0.0207715,0.0252226,0.0430267,0.0445104,0.0133531,0.041543,0.0237389,0.0356083,0.0178042,0.0163205,0.0326409,0.0504451,0.0652819,0.0281899,0.0637982,0.0385757,0.0326409,0.0489614,0.0504451,0.0222552,0.0445104,0.0267062,1
0.0340237,0.0295858,0.0340237,0.0236686,0.0281065,0.0162722,0.0266272,0.0236686,0.0221893,0.0162722,0.0443787,0.0488166,0.00591716,0.0502959,0.0147929,0.0340237,0.0310651,0.0147929,0.0281065,0.0502959,0.056213,0.0325444,0.0591716,0.0399408,0.0369822,0.0369822,0.045858,0.0443787,0.0443787,0.0266272,1
0.0309446,0.0276873,0.0309446,0.019544,0.0309446,0.0211726,0.0309446,0.0228013,0.0179153,0.0211726,0.0586319,0.0358306,0.0228013,0.0358306,0.0228013,0.0374593,0.0228013,0.014658,0.0276873,0.034202,0.0765472,0.02443,0.0618892,0.0309446,0.0276873,0.0390879,0.0488599,0.0472313,0.0456026,0.0309446,1
0.0356589,0.027907,0.0387597,0.020155,0.020155,0.020155,0.0511628,0.0170543,0.020155,0.0155039,0.0620155,0.0449612,0.0155039,0.0310078,0.0248062,0.0325581,0.0263566,0.020155,0.0341085,0.0372093,0.0744186,0.0248062,0.0666667,0.0387597,0.0356589,0.0248062,0.0434109,0.0310078,0.0387597,0.0263566,1
0.0307692,0.0403846,0.0230769,0.0326923,0.0288462,0.025,0.0153846,0.0461538,0.0173077,0.025,0.0384615,0.0365385,0.0288462,0.0442308,0.025,0.0326923,0.0269231,0.0153846,0.0269231,0.0230769,0.0653846,0.0288462,0.0346154,0.0442308,0.0326923,0.0423077,0.0519231,0.0326923,0.0461538,0.0384615,1
0.020073,0.0364963,0.040146,0.0364963,0.0364963,0.0255474,0.0273723,0.0364963,0.0346715,0.0291971,0.0346715,0.0364963,0.0182482,0.0456204,0.0127737,0.0291971,0.0273723,0.0109489,0.0310219,0.0364963,0.0693431,0.0291971,0.0383212,0.0346715,0.0182482,0.0346715,0.0474453,0.040146,0.0364963,0.0456204,1
0.0288462,0.0365385,0.0384615,0.0326923,0.0211538,0.0365385,0.0211538,0.0326923,0.025,0.025,0.0480769,0.0269231,0.0211538,0.0480769,0.0173077,0.0538462,0.0269231,0.0211538,0.0307692,0.0307692,0.0480769,0.0326923,0.0480769,0.0230769,0.0230769,0.0365385,0.05,0.0346154,0.0346154,0.0461538,1
0.0298507,0.0447761,0.0279851,0.0373134,0.0261194,0.0335821,0.0261194,0.0298507,0.0317164,0.0242537,0.0466418,0.0298507,0.0205224,0.0410448,0.016791,0.0466418,0.0242537,0.0130597,0.0186567,0.0186567,0.0634328,0.0373134,0.0503731,0.0354478,0.0223881,0.0317164,0.0541045,0.0391791,0.0391791,0.0391791,1
0.0525394,0.033275,0.0542907,0.0315236,0.0367776,0.0262697,0.0297723,0.0227671,0.0245184,0.0210158,0.028021,0.033275,0.028021,0.0385289,0.0245184,0.0297723,0.0227671,0.0175131,0.028021,0.028021,0.0472855,0.0245184,0.0385289,0.0245184,0.028021,0.0630473,0.0437828,0.0367776,0.0385289,0.0437828,1
0.022,0.036,0.038,0.028,0.03,0.024,0.05,0.026,0.034,0.024,0.064,0.052,0.014,0.036,0.026,0.026,0.008,0.022,0.038,0.046,0.028,0.018,0.048,0.046,0.016,0.06,0.054,0.024,0.028,0.034,1
0.0164835,0.032967,0.043956,0.0274725,0.018315,0.0274725,0.0622711,0.03663,0.0274725,0.032967,0.0659341,0.0457875,0.0128205,0.0311355,0.0274725,0.029304,0.0201465,0.021978,0.029304,0.0421245,0.03663,0.018315,0.0421245,0.0421245,0.021978,0.040293,0.0604396,0.0274725,0.0274725,0.0311355,1
0.0340681,0.0340681,0.0521042,0.0360721,0.0260521,0.0340681,0.0521042,0.0260521,0.0280561,0.0300601,0.0701403,0.0380762,0.0140281,0.0280561,0.0380762,0.0260521,0.0240481,0.0260521,0.0380762,0.0420842,0.0260521,0.0160321,0.0420842,0.0380762,0.0160321,0.0360721,0.0480962,0.0380762,0.0260521,0.0160321,1
0.027668,0.0335968,0.0513834,0.027668,0.0237154,0.041502,0.0632411,0.0316206,0.0217391,0.0335968,0.0494071,0.0573123,0.0118577,0.0296443,0.027668,0.013834,0.0217391,0.0375494,0.0316206,0.0355731,0.0237154,0.0177866,0.0434783,0.041502,0.0256917,0.0237154,0.055336,0.0375494,0.027668,0.0316206,1
0.0273224,0.0218579,0.0546448,0.0182149,0.0255009,0.0382514,0.0619308,0.0309654,0.0182149,0.0400729,0.0400729,0.0528233,0.0182149,0.0309654,0.0255009,0.0200364,0.0309654,0.0273224,0.0273224,0.0437158,0.0364299,0.0145719,0.0510018,0.0418944,0.0182149,0.0291439,0.0455373,0.0418944,0.0418944,0.0255009,1
0.0153846,0.0307692,0.0338462,0.0307692,0.0184615,0.0338462,0.0338462,0.0369231,0.0307692,0.0246154,0.0553846,0.0338462,0.0184615,0.04,0.0276923,0.0769231,0.0276923,0.0307692,0.0307692,0.0215385,0.0184615,0.0338462,0.0584615,0.0276923,0.0307692,0.0461538,0.04,0.0215385,0.0184615,0.0523077,1
0.038961,0.0422078,0.0292208,0.038961,0.0324675,0.025974,0.0324675,0.0324675,0.025974,0.0162338,0.0422078,0.025974,0.0162338,0.0324675,0.0292208,0.0422078,0.0551948,0.025974,0.0292208,0.0162338,0.025974,0.038961,0.0584416,0.0357143,0.0162338,0.025974,0.0422078,0.0422078,0.025974,0.0584416,1
0.0170648,0.0443686,0.0477816,0.0273038,0.0273038,0.0273038,0.0136519,0.0238908,0.0375427,0.0238908,0.0238908,0.0307167,0.0170648,0.0614334,0.0204778,0.0443686,0.0477816,0.0204778,0.0204778,0.0273038,0.0375427,0.0443686,0.0409556,0.0409556,0.0375427,0.0307167,0.0443686,0.0409556,0.0307167,0.0477816,1
0.0233918,0.0350877,0.0467836,0.0292398,0.0263158,0.0263158,0.0409357,0.0263158,0.0292398,0.0292398,0.0438596,0.0233918,0.0292398,0.0526316,0.0204678,0.0438596,0.0321637,0.0175439,0.0321637,0.0263158,0.0467836,0.0380117,0.0438596,0.0292398,0.0175439,0.0350877,0.0467836,0.0497076,0.0263158,0.0321637,1
0.0121951,0.0335366,0.0396341,0.0335366,0.0304878,0.0213415,0.0335366,0.0365854,0.0335366,0.0243902,0.0396341,0.0335366,0.0152439,0.0426829,0.027439,0.0487805,0.0335366,0.0213415,0.0213415,0.0213415,0.0243902,0.027439,0.0609756,0.0457317,0.0335366,0.0487805,0.0579268,0.027439,0.0304878,0.0396341,1
