f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,label
0.0197183,0.0056338,0.0225352,0.0140845,0.0140845,0.0056338,0.0056338,0.0197183,0.0084507,0.0084507,0.0028169,0.0028169,0.0028169,0.0084507,0.0084507,0.0028169,0.0309859,0.0140845,0.0112676,0.0084507,0.0112676,0.0140845,0.0028169,0.0084507,0.0028169,0.0112676,0.0197183,0.0028169,0.0028169,0.0028169,0.0084507,0.0084507,0.0084507,0.0056338,0.0028169,0.0084507,0.0169014,0.0084507,0.0056338,0.0084507,0.0169014,0.028169,0.0225352,0.0112676,0.0112676,0.0056338,0.0056338,0.0084507,0.0169014,0.0140845,0.0140845,0.0338028,0.0253521,0.0084507,0.0112676,0,0.0028169,0.0112676,0.0140845,0.0140845,0.0197183,0.0084507,0.028169,0.0084507,0.0112676,0.0140845,0.0084507,0.0028169,0.0028169,0.0056338,0.0028169,0.0084507,0.0084507,0,0,0.0169014,0.0112676,0.0225352,0.0112676,0.0112676,0.0028169,0.0056338,0,0.0056338,0.0056338,0.0112676,0.0056338,0.0028169,0.0112676,0.0056338,0.0084507,0.028169,0,0.0140845,0.0028169,0.0112676,0.0056338,0.0084507,0.0056338,0.0028169,0
0.0164384,0.00273973,0.0246575,0.0136986,0.0246575,0.0109589,0.00547945,0.0136986,0.00821918,0.00547945,0.00273973,0,0.00273973,0.00821918,0.00547945,0.00273973,0.0273973,0.0109589,0.0109589,0.0109589,0.0109589,0.0109589,0,0.0136986,0.00547945,0.00547945,0.0109589,0.00547945,0.0109589,0.00547945,0.0136986,0.00821918,0.0109589,0.00821918,0.00547945,0.00273973,0.0164384,0.00821918,0.00821918,0.0136986,0.0109589,0.0246575,0.0273973,0.0136986,0.0273973,0.0109589,0.0109589,0.00547945,0.0136986,0.0109589,0.0109589,0.0219178,0.0164384,0.00547945,0.0109589,0.00547945,0.00547945,0.0109589,0.0109589,0.0109589,0.0109589,0.00547945,0.0219178,0.00547945,0.00821918,0.00821918,0.00273973,0,0,0.00821918,0.00547945,0.00547945,0.0136986,0.00273973,0,0.0219178,0.0164384,0.0219178,0.0109589,0.0109589,0,0.0191781,0.00273973,0.00547945,0.00547945,0.0109589,0.00273973,0.00547945,0.0109589,0.00547945,0.0164384,0.0246575,0.00273973,0.0136986,0.00273973,0.00821918,0.00547945,0.00547945,0.0109589,0.0109589,0
0.0204082,0.00291545,0.0174927,0.00874636,0.0145773,0.0145773,0.0058309,0.0058309,0.0145773,0.0058309,0.00291545,0,0.00291545,0.0116618,0.00874636,0,0.0437318,0.00874636,0.00874636,0.0145773,0.0058309,0.0058309,0.0116618,0.0233236,0.00291545,0.0058309,0.0174927,0.0116618,0.0058309,0.00291545,0.00874636,0.00291545,0.0145773,0.0058309,0.00291545,0.00874636,0.0233236,0.00291545,0.00291545,0.0145773,0.0116618,0.0174927,0.0233236,0.0116618,0.0233236,0.0058309,0.00874636,0.00291545,0.00874636,0.00291545,0.0174927,0.0116618,0.0174927,0.00874636,0.00874636,0.0058309,0.00874636,0.0058309,0.00874636,0.0116618,0.0174927,0.00874636,0.0204082,0.0058309,0.0058309,0.0145773,0.00291545,0.0058309,0,0.0058309,0.0145773,0.00874636,0.0116618,0.0058309,0,0.0291545,0.0116618,0.0204082,0.0116618,0.00874636,0,0.0233236,0.0058309,0.0058309,0.0058309,0.0145773,0.0058309,0.00291545,0.0058309,0.0058309,0.00874636,0.0291545,0.00291545,0.0145773,0.0058309,0.0116618,0.0058309,0.00291545,0.00874636,0.00874636,0
0.0200573,0,0.034384,0.00573066,0.0229226,0.00859599,0.00286533,0.025788,0.0143266,0.00573066,0.00859599,0.00573066,0.00286533,0.0143266,0.00286533,0.00286533,0.034384,0.00573066,0.00859599,0.0114613,0.00859599,0.0114613,0.00286533,0.017192,0.00573066,0.00286533,0.025788,0.00573066,0.00573066,0.00573066,0.00859599,0.00859599,0.0114613,0.00859599,0.00286533,0.00859599,0.0315186,0.00286533,0.00286533,0.00859599,0.00573066,0.0143266,0.0200573,0.0114613,0.025788,0.00573066,0.00573066,0.00286533,0.0143266,0,0.0200573,0.0200573,0.0143266,0.00859599,0.00859599,0.00573066,0.00286533,0.0114613,0.00286533,0.0114613,0.017192,0.00859599,0.0286533,0.00286533,0,0.0114613,0.00859599,0.00286533,0.00286533,0.00573066,0,0.00859599,0.00573066,0.00286533,0,0.0315186,0.0114613,0.0286533,0.0143266,0.00286533,0.00286533,0.0114613,0.00286533,0.00573066,0.0143266,0.017192,0.00573066,0.00286533,0.0114613,0.0114613,0.0114613,0.0200573,0,0.00859599,0.00286533,0.0114613,0.00573066,0.00286533,0.0143266,0.00573066,0
0.0196629,0.00280899,0.0365169,0.011236,0.0308989,0.0140449,0.00280899,0.011236,0.011236,0.00280899,0.00280899,0.00280899,0.00280899,0.011236,0.0140449,0.00561798,0.0252809,0.00842697,0.00842697,0.0168539,0.00842697,0.011236,0.00561798,0.011236,0.00280899,0.00561798,0.0224719,0.00561798,0.00561798,0.00842697,0.011236,0.00561798,0.00280899,0.00561798,0.00561798,0.011236,0.0196629,0.00842697,0,0.00280899,0.00842697,0.0280899,0.0168539,0.011236,0.0252809,0.00561798,0.00842697,0.00280899,0.0168539,0.00280899,0.0140449,0.011236,0.0140449,0.011236,0.011236,0.011236,0.00280899,0.011236,0.011236,0.011236,0.0252809,0.00561798,0.0196629,0.00280899,0.00561798,0.0224719,0.00842697,0.00280899,0,0.00280899,0,0.00280899,0.00561798,0.00561798,0.00280899,0.0252809,0.00842697,0.0280899,0.011236,0.00280899,0.00561798,0.0168539,0.00561798,0.00561798,0.00842697,0.0140449,0.00561798,0.00280899,0.00280899,0.00842697,0.011236,0.0308989,0.00561798,0.0140449,0.00561798,0.00842697,0.00561798,0.00561798,0.00280899,0.00842697,0
0.0164835,0.00824176,0.00549451,0.010989,0.021978,0.010989,0.00549451,0.010989,0.00824176,0.010989,0.0137363,0.00824176,0.00274725,0.0137363,0.0192308,0.00274725,0.032967,0.0164835,0.0302198,0.0192308,0.00824176,0.00549451,0.00549451,0.00274725,0.0192308,0.00274725,0.0192308,0.00549451,0.0164835,0.00274725,0.00549451,0.0137363,0.00274725,0.0137363,0.021978,0.0137363,0.0137363,0.00549451,0.00549451,0.010989,0.0164835,0.010989,0.00824176,0.0164835,0.00549451,0.00824176,0.00549451,0.00824176,0.00274725,0.0137363,0.00549451,0.010989,0.00549451,0.0137363,0.010989,0.00824176,0.010989,0.0164835,0.00549451,0.00824176,0.0137363,0.00549451,0.0137363,0.00824176,0.00549451,0.00824176,0.010989,0.00549451,0.00549451,0.00549451,0.00824176,0.0137363,0.0137363,0.00274725,0,0.0164835,0.00549451,0.0192308,0.00824176,0.010989,0.00274725,0.00274725,0.00274725,0.00549451,0,0.00824176,0.0137363,0.00274725,0.00274725,0.00549451,0.0164835,0.021978,0,0.0164835,0.00274725,0.0164835,0.00274725,0.0137363,0.00824176,0.0164835,0
0.00950119,0.0023753,0.0261283,0.0118765,0.0118765,0.00712589,0.00712589,0.0118765,0.00475059,0.00950119,0.00712589,0.0023753,0.00475059,0.0213777,0.0118765,0.00712589,0.0213777,0.00712589,0.0213777,0.0190024,0.0142518,0.00712589,0.0118765,0.00712589,0.00950119,0.0023753,0.00950119,0.00712589,0.00950119,0.00712589,0.0118765,0.0142518,0.00712589,0.00475059,0.0023753,0.0118765,0.00712589,0.00475059,0.0023753,0,0.0142518,0.0190024,0.0166271,0.0118765,0.0118765,0.00712589,0.00475059,0.0118765,0.0142518,0.0142518,0.0166271,0.0190024,0.0118765,0.0118765,0.0142518,0.00950119,0.00950119,0.0166271,0.00950119,0.00950119,0.023753,0.0142518,0.0118765,0.0023753,0.00475059,0.00950119,0.00712589,0.00475059,0,0.00950119,0.0118765,0.0118765,0.0166271,0.0023753,0.00712589,0.0142518,0.0166271,0.0213777,0.0118765,0.00950119,0.00950119,0.0023753,0,0.0023753,0.0023753,0.00950119,0,0.0023753,0.0118765,0.00712589,0.00950119,0.0166271,0.00475059,0.0166271,0.0023753,0.00950119,0.00475059,0.00712589,0.023753,0.0142518,0
0.0150602,0.0120482,0.0361446,0.0120482,0.0120482,0,0.00903614,0.0180723,0.0060241,0.0120482,0.00903614,0.00903614,0.00301205,0.0150602,0.0150602,0.0120482,0.0301205,0.00903614,0.00903614,0.0180723,0.0210843,0.00301205,0.0150602,0.0150602,0.00301205,0.00301205,0.00903614,0.00301205,0.00301205,0.00301205,0.0120482,0.0180723,0.0060241,0,0.00301205,0.0150602,0.0120482,0.00903614,0.00301205,0.00301205,0.0120482,0.0060241,0.0120482,0.0120482,0.0120482,0.0060241,0.0120482,0.00903614,0.00903614,0.0120482,0.0180723,0.0210843,0.0180723,0.0150602,0.00301205,0.00301205,0.00903614,0.00903614,0.0060241,0.00903614,0.0210843,0.00903614,0.0120482,0.00301205,0.0060241,0.0150602,0.0120482,0,0.0060241,0.0060241,0.00903614,0.00903614,0.0240964,0.00903614,0,0.0210843,0.00301205,0.0180723,0.0120482,0.0060241,0.0060241,0.0210843,0.00301205,0.0120482,0.00301205,0.0150602,0.00301205,0.0060241,0.0060241,0.0060241,0.00903614,0.0150602,0.00301205,0.00903614,0.00301205,0.0120482,0.0060241,0.0060241,0.0120482,0.0060241,0
0.0140449,0.00842697,0.0196629,0.011236,0.0196629,0,0.00561798,0.0196629,0.00561798,0.00280899,0.00842697,0.00561798,0.00280899,0.0168539,0.0168539,0.00280899,0.0280899,0.011236,0.0168539,0.0140449,0.0196629,0.00561798,0.011236,0.0140449,0.00561798,0.00280899,0.0168539,0.00280899,0.00561798,0.00280899,0.00561798,0.011236,0.00842697,0.00561798,0.00280899,0.011236,0.00842697,0.011236,0,0.011236,0.0168539,0.0196629,0.011236,0.0140449,0.011236,0.00561798,0.00842697,0,0.00842697,0.00842697,0.0196629,0.0393258,0.0168539,0.0168539,0.00561798,0.00842697,0.00280899,0.00842697,0.0140449,0.011236,0.0308989,0.00842697,0.0168539,0.011236,0.00561798,0.00842697,0.011236,0.00280899,0.00842697,0.00561798,0.00561798,0.011236,0.0140449,0.011236,0.00842697,0.0196629,0.00561798,0.0168539,0.0168539,0.00561798,0,0.0196629,0.00561798,0,0.00561798,0.00842697,0,0.00561798,0.00280899,0.0140449,0.011236,0.0140449,0.00280899,0.00561798,0.00561798,0.00842697,0.00561798,0.00280899,0.011236,0.00561798,0
0.0112676,0.0056338,0.0140845,0.0112676,0.0253521,0.0056338,0.0084507,0.0112676,0.0084507,0.0084507,0.0056338,0.0028169,0.0028169,0.0169014,0.0112676,0.0028169,0.0366197,0.0056338,0.0225352,0.0140845,0.0140845,0,0.0084507,0.0112676,0.0056338,0.0028169,0.0169014,0.0028169,0.0056338,0.0028169,0.0112676,0.0225352,0.0112676,0.0028169,0.0028169,0.0084507,0.0056338,0.0169014,0,0.0112676,0.0056338,0.0197183,0.0140845,0.0112676,0.0169014,0.0056338,0.0056338,0.0112676,0.0028169,0.0112676,0.0225352,0.0309859,0.0084507,0.0140845,0.0056338,0.0084507,0.0140845,0.0084507,0.0140845,0.0084507,0.0338028,0.0084507,0.0197183,0.0056338,0.0056338,0.0084507,0.0084507,0.0084507,0.0028169,0.0112676,0.0056338,0.0112676,0.0169014,0.0056338,0.0056338,0.0169014,0.0028169,0.0169014,0.0140845,0.0140845,0,0.0169014,0,0,0.0140845,0.0140845,0.0028169,0.0028169,0.0056338,0.0084507,0.0084507,0.0169014,0.0028169,0.0140845,0.0028169,0.0084507,0.0056338,0.0028169,0.0084507,0.0084507,0
0.00612245,0.00612245,0.0102041,0.00816326,0.022449,0.0102041,0.00612245,0.0204082,0.00612245,0.0102041,0.00408163,0.0102041,0.00204082,0.022449,0.0102041,0.00816326,0.0244898,0.0122449,0.00816326,0.022449,0.0122449,0.0142857,0.0142857,0.0244898,0.0102041,0.00816326,0.0183673,0.0102041,0.00612245,0.00612245,0.00408163,0.0204082,0.00816326,0.00612245,0.00612245,0.0102041,0.0306122,0.0142857,0.00612245,0.00204082,0.0142857,0.0142857,0.0122449,0.0122449,0.0285714,0.00408163,0.0122449,0.00612245,0.022449,0.0102041,0.0183673,0.0102041,0.0102041,0.0122449,0.00408163,0.0142857,0.0142857,0,0.0122449,0.00612245,0.0122449,0.00816326,0.0183673,0.0122449,0.00408163,0.00204082,0.00204082,0.00204082,0.00204082,0.00204082,0.00408163,0.00816326,0.0122449,0.00612245,0.00612245,0.0183673,0.00204082,0.0102041,0.00408163,0.0122449,0.00204082,0.0163265,0.00204082,0,0.0102041,0.0102041,0.00204082,0.00816326,0.00204082,0.00408163,0.0102041,0.0285714,0.00204082,0.0142857,0.00204082,0.00612245,0.00408163,0.00816326,0.00612245,0.0102041,0
0.00956938,0.00478469,0.0215311,0.00478469,0.0239234,0.00239234,0.00478469,0.00956938,0.00478469,0.0143541,0.00956938,0.0119617,0.00478469,0.0119617,0.0119617,0.00478469,0.0287081,0.00956938,0.00956938,0.0167464,0.0167464,0.00478469,0.00717703,0.0239234,0.00717703,0.00478469,0.0239234,0.00717703,0.00478469,0.00717703,0.00239234,0.0215311,0.00478469,0.00478469,0.00717703,0.00717703,0.0239234,0.0143541,0.00717703,0.00239234,0.0167464,0.0191388,0.00717703,0.0143541,0.0287081,0.00239234,0.00956938,0.00956938,0.0191388,0.0167464,0.0143541,0.00956938,0.0119617,0.0119617,0.00717703,0.0191388,0.00717703,0.0143541,0.00239234,0.00478469,0.00956938,0.0119617,0.0167464,0.0119617,0.00239234,0.00239234,0,0.00239234,0.00478469,0.00717703,0.00478469,0.00956938,0.00717703,0.00478469,0.00478469,0.0239234,0.00478469,0.0191388,0.00239234,0.00956938,0.00478469,0.0263158,0.00239234,0.00478469,0.00717703,0.0191388,0.00239234,0.00717703,0.00239234,0.00717703,0.00717703,0.0334928,0.00717703,0.00956938,0.00239234,0.00717703,0.00478469,0.00239234,0.00239234,0.00956938,0
0.00826446,0.00413223,0.0227273,0.0165289,0.0165289,0.00206612,0.00826446,0.00206612,0.00826446,0.0144628,0.00619835,0.0103306,0.00413223,0.00826446,0.00619835,0.0123967,0.0206612,0.0144628,0.00619835,0.0123967,0.0165289,0.0165289,0.00619835,0.0268595,0.00413223,0.00413223,0.0227273,0.0268595,0.00619835,0.00619835,0.00206612,0.0144628,0.00826446,0.018595,0.00826446,0.00826446,0.0165289,0.00619835,0.00619835,0.00206612,0.0103306,0.0144628,0.0206612,0.0123967,0.0309917,0.00206612,0.00619835,0.00619835,0.0165289,0.018595,0.0227273,0.0123967,0.00826446,0.00826446,0.00413223,0.0103306,0.00619835,0.00413223,0.00619835,0.0103306,0.00413223,0.0123967,0.018595,0.0144628,0.00413223,0.00619835,0.00619835,0.00619835,0.00206612,0.0103306,0.00619835,0.0103306,0.00206612,0.00413223,0.00413223,0.0165289,0.00619835,0.0144628,0.00413223,0.0123967,0.00826446,0.0227273,0.00413223,0.00413223,0.00413223,0.0123967,0.00413223,0.00619835,0.00826446,0.00413223,0.0123967,0.0309917,0.00619835,0.0123967,0.00206612,0.00826446,0.00619835,0.00413223,0.00413223,0.00619835,0
0.00896861,0.0134529,0.0493274,0.0112108,0.0112108,0.00448431,0.00896861,0,0.00672646,0.00896861,0.0112108,0.0112108,0.00448431,0.00448431,0.0134529,0.0156951,0.029148,0.00896861,0.00896861,0.0134529,0.0201794,0.00448431,0.00896861,0.0246637,0.00672646,0.00896861,0.0156951,0.00448431,0.00896861,0.00672646,0.00672646,0.0179372,0.00672646,0.0134529,0.00896861,0.00896861,0.0179372,0.00224215,0.00448431,0,0.00672646,0.0156951,0.0134529,0.00672646,0.0179372,0.00224215,0.00896861,0.00448431,0.00672646,0.0156951,0.0179372,0.0179372,0.00448431,0.0112108,0.00672646,0.0134529,0.0112108,0.00224215,0.00896861,0.00448431,0.00448431,0.0134529,0.0179372,0.0112108,0,0.00896861,0.00672646,0.00224215,0.00224215,0.00224215,0.00672646,0.00896861,0.0156951,0.00448431,0.00224215,0.0156951,0.00896861,0.0134529,0.00224215,0.0112108,0.00896861,0.0381166,0.00448431,0.00448431,0.00448431,0.0112108,0.00448431,0.00896861,0.00672646,0.00896861,0.00448431,0.0313901,0.0112108,0.00896861,0.00448431,0.0112108,0.00672646,0.00672646,0.00224215,0.0134529,0
0.00877193,0.00877193,0.0394737,0.0131579,0.0109649,0.00219298,0.00657895,0,0.00657895,0.0131579,0.0109649,0.00438596,0.00657895,0.0153509,0.0109649,0.0153509,0.0241228,0.00657895,0.0109649,0.0109649,0.0131579,0.00438596,0.00657895,0.0263158,0.0131579,0.00657895,0.0175439,0.00877193,0.0109649,0.00877193,0.00657895,0.0197368,0.00657895,0.0197368,0.0197368,0.0109649,0.0175439,0.0153509,0.00438596,0,0.0109649,0.00657895,0.0175439,0.0131579,0.0241228,0.00219298,0.0109649,0.00657895,0.0153509,0.0131579,0.0175439,0.0131579,0.0131579,0.0109649,0.00219298,0.0131579,0.00438596,0.00877193,0.00219298,0.0109649,0.00657895,0.00657895,0.0241228,0.00877193,0.00219298,0.00657895,0.0131579,0.00438596,0.00219298,0.00438596,0.0131579,0.0175439,0.00438596,0.00438596,0.00219298,0.0219298,0.00877193,0.00877193,0,0.00219298,0.00438596,0.0328947,0.00438596,0.00438596,0.00219298,0.0109649,0.00438596,0.00438596,0.00219298,0.00438596,0.00438596,0.0285088,0.00438596,0.0109649,0.00219298,0.00877193,0.00438596,0.00657895,0.00219298,0.0109649,0
0.00292398,0.0116959,0.0146199,0.0116959,0.0292398,0.00292398,0.00584795,0.00584795,0.0116959,0.00877193,0.0146199,0.00292398,0,0.0175439,0.00877193,0,0.0233918,0.00292398,0.00877193,0.00584795,0.00877193,0.0146199,0.00584795,0.0146199,0.00292398,0.00584795,0.0175439,0.0175439,0.00877193,0.00584795,0.00584795,0.0116959,0.0116959,0.00584795,0.0116959,0.0146199,0.0263158,0.0116959,0.00584795,0.00877193,0.00584795,0.00584795,0.0146199,0.0175439,0.00877193,0.00584795,0.00877193,0.00877193,0.0146199,0.00292398,0.00877193,0.00877193,0.0146199,0.00584795,0.00584795,0.0116959,0.00877193,0.00877193,0.00877193,0.0146199,0,0.00584795,0.00877193,0.00877193,0.00292398,0.00877193,0.00877193,0.00584795,0.0116959,0.0116959,0.0146199,0.00584795,0.00877193,0.00877193,0.0701754,0.0146199,0.0146199,0.00292398,0.0175439,0.0116959,0.00292398,0.0175439,0.00584795,0.00584795,0.00292398,0.0175439,0.00292398,0.00877193,0.00877193,0.00584795,0.00877193,0.0233918,0.00584795,0.00877193,0.00584795,0.00584795,0.00584795,0.00292398,0.00877193,0.00584795,0
0.00787402,0.0104987,0.00262467,0.0131234,0.0209974,0.00524934,0,0.00787402,0.00524934,0.00524934,0.00524934,0.00262467,0.00262467,0.00787402,0.0104987,0.00787402,0.023622,0.00787402,0.0183727,0.00524934,0.0209974,0.015748,0.00787402,0.0209974,0.0131234,0.0104987,0.0262467,0.0183727,0.0104987,0.00262467,0.0104987,0.0104987,0.0104987,0.0131234,0.00787402,0.0131234,0.0262467,0.00524934,0,0.00524934,0.00524934,0.015748,0.0209974,0.0131234,0.0104987,0.00524934,0.00787402,0.00262467,0.0183727,0.00787402,0.0183727,0.015748,0.015748,0.00524934,0.0131234,0.015748,0.0104987,0.00262467,0.00524934,0.0104987,0.00524934,0.0131234,0.00262467,0.00262467,0.00524934,0.0104987,0.00787402,0.0104987,0.00262467,0.00787402,0.0131234,0.00262467,0.00524934,0.00524934,0.0446194,0.0131234,0.0104987,0.00262467,0.015748,0.00787402,0.0131234,0.015748,0.0183727,0.00524934,0.00262467,0.0183727,0.00262467,0.00787402,0.0104987,0.00524934,0.00787402,0.023622,0.00524934,0.00787402,0.00262467,0.00524934,0.00524934,0.00262467,0.00787402,0.00262467,0
0.00497512,0.00746269,0.00248756,0.00746269,0.0248756,0.00746269,0.00248756,0.00497512,0.00248756,0.00995025,0.00746269,0.0124378,0,0.0199005,0.00746269,0.00248756,0.0248756,0.00746269,0.00995025,0.00995025,0.0124378,0.0298507,0.00746269,0.0199005,0.00746269,0,0.0174129,0.0199005,0.00746269,0.00746269,0.00497512,0.0124378,0.0149254,0.0124378,0.0124378,0.00995025,0.0199005,0.00497512,0.00248756,0.00746269,0.00497512,0.00746269,0.0174129,0.0223881,0.00746269,0.00248756,0.00248756,0.0149254,0.0149254,0.00497512,0.0174129,0.0149254,0.0174129,0.00746269,0.00497512,0.0174129,0.00995025,0.00995025,0.0174129,0.00497512,0.00497512,0.0149254,0.00746269,0.00995025,0.00497512,0.00746269,0.00995025,0.00497512,0.00248756,0.00995025,0.0124378,0.00248756,0.00248756,0.00497512,0.0696517,0.00995025,0.0124378,0.0124378,0.00746269,0.00995025,0.00497512,0.0223881,0.0149254,0,0.00248756,0.0124378,0.00746269,0.00497512,0.0124378,0.00497512,0.00746269,0.0174129,0.00248756,0.00248756,0.00248756,0.00746269,0.00497512,0.00497512,0.00746269,0.00497512,0
0.00512821,0.00512821,0.0025641,0.0102564,0.0358974,0.00512821,0.0128205,0.0102564,0.00512821,0.0102564,0.00769231,0.00769231,0.00512821,0.0179487,0.0128205,0.0102564,0.0205128,0.0025641,0.00512821,0.0102564,0.0102564,0.0205128,0.00769231,0.0205128,0.0025641,0,0.0230769,0.00512821,0.0102564,0.0102564,0.0102564,0.0128205,0.00769231,0.0230769,0.00769231,0.0102564,0.0205128,0.00769231,0.00769231,0.0102564,0.00512821,0.00512821,0.0205128,0.0128205,0.0128205,0.00512821,0.0025641,0.00769231,0.0179487,0.00512821,0.0128205,0.0179487,0.0128205,0.00769231,0.0025641,0.0128205,0.0128205,0.0102564,0.00769231,0.00512821,0.0102564,0.0102564,0.00769231,0.0025641,0.00512821,0.0102564,0.00512821,0.00512821,0.00512821,0.0128205,0.0102564,0,0.0128205,0.00512821,0.0615385,0.00769231,0.0102564,0.00769231,0.0128205,0.00769231,0.00512821,0.0128205,0.0128205,0,0.0025641,0.0128205,0.00512821,0.00512821,0.00769231,0.00769231,0.0102564,0.025641,0.00512821,0.0179487,0.00512821,0.00512821,0.00769231,0.0025641,0.0102564,0,0
0.0058997,0.0058997,0.00294985,0.00884956,0.0442478,0.0058997,0.0117994,0.00884956,0.00884956,0.0058997,0.0058997,0.00294985,0,0.0147493,0.0117994,0.00294985,0.0324484,0.00294985,0.0117994,0.00884956,0.00294985,0.020649,0.0058997,0.0117994,0.00884956,0.0058997,0.0235988,0.0176991,0.0058997,0.0058997,0.00884956,0.020649,0.0058997,0.00884956,0.00884956,0.00884956,0.020649,0.00884956,0.00294985,0.0147493,0.0176991,0.0117994,0.0176991,0.00884956,0.0147493,0.0058997,0.0058997,0.00294985,0.0147493,0.0058997,0.00884956,0.0058997,0.0147493,0.0117994,0.00884956,0.0117994,0.020649,0.00294985,0.0058997,0.00294985,0.0058997,0.00884956,0.00294985,0.0058997,0.0058997,0.0117994,0.00884956,0.0058997,0.00294985,0.00884956,0.020649,0,0.0117994,0.0058997,0.0501475,0.0117994,0.020649,0,0.0058997,0.0058997,0.00294985,0.0176991,0.0147493,0,0.0058997,0.0147493,0.0058997,0.0117994,0.0176991,0.00294985,0.0117994,0.0235988,0.00294985,0.0058997,0.00294985,0.00884956,0.00294985,0.0058997,0.0117994,0.0058997,0
0.00983607,0.00327869,0.0196721,0.0131148,0.0262295,0.00327869,0.00983607,0.00983607,0.00655738,0.00655738,0.0163934,0.00327869,0.00327869,0.00655738,0.00655738,0,0.0196721,0.00655738,0.00655738,0.00983607,0.00983607,0.0295082,0.00327869,0.00655738,0.00983607,0.00327869,0.0163934,0.00983607,0.00983607,0,0.00655738,0.0131148,0.0196721,0.0196721,0.0131148,0.00983607,0.0262295,0.00655738,0.00983607,0.00983607,0.00983607,0.0163934,0.0295082,0.0196721,0.0131148,0.00327869,0.00655738,0,0.00327869,0.0196721,0.00327869,0.0131148,0.0131148,0.00655738,0.0196721,0.0131148,0.00655738,0.00983607,0.00655738,0.00983607,0,0.00983607,0.00327869,0.0131148,0.00327869,0.00655738,0.0131148,0.00983607,0.00655738,0.0131148,0.00655738,0.00983607,0.00327869,0.00655738,0.0491803,0.0163934,0.0131148,0.0131148,0.0131148,0.00655738,0,0.0262295,0.00655738,0,0,0.0163934,0.00327869,0.00983607,0.00655738,0.00327869,0.0163934,0.0163934,0.00655738,0.00327869,0.00327869,0.00327869,0.00655738,0.00327869,0,0.00983607,0
0.00613497,0.00306748,0.0153374,0.0184049,0.0153374,0.00613497,0.00613497,0.00920245,0.00920245,0.0122699,0.0122699,0.00306748,0.00306748,0.00306748,0.00920245,0.0122699,0.0153374,0.0122699,0.00920245,0.00920245,0.00920245,0.0245399,0.00920245,0.00613497,0.00613497,0.00306748,0.0153374,0.0153374,0.00306748,0,0.00613497,0.00920245,0.0122699,0.0245399,0.00920245,0.0122699,0.0153374,0.00920245,0.00920245,0.00613497,0.00920245,0.0122699,0.0245399,0.0184049,0.00920245,0.00306748,0.00613497,0,0.0122699,0.0245399,0.00306748,0.0214724,0.0276074,0.00613497,0.0153374,0.00920245,0.00613497,0.00613497,0.00613497,0.0122699,0,0.0184049,0.00613497,0.00613497,0.00613497,0.00920245,0.00920245,0.00613497,0.00613497,0.00920245,0.00613497,0.0153374,0.00306748,0.00613497,0.0398773,0.0153374,0.0122699,0.00920245,0.00920245,0.00306748,0.00306748,0.0214724,0.0214724,0.00613497,0.00306748,0.0214724,0.00613497,0.00920245,0.0153374,0.00920245,0.00613497,0.0184049,0.00306748,0.00613497,0.00306748,0.00613497,0.00306748,0.00306748,0.00613497,0.00306748,0
0.00591716,0.00295858,0.0147929,0.00887574,0.0147929,0.00591716,0.00591716,0.0147929,0.00887574,0.00887574,0.0147929,0.00295858,0.00295858,0.0147929,0.00591716,0.00295858,0.0295858,0.00591716,0.00591716,0.0118343,0.00295858,0.0207101,0.0118343,0.00591716,0.00295858,0.00591716,0.0177515,0.0177515,0.00295858,0.00295858,0.0147929,0.0177515,0.0118343,0.0177515,0.00887574,0.0118343,0.0177515,0.0118343,0.00887574,0.0118343,0.00591716,0.0207101,0.0266272,0.0147929,0.0236686,0.00295858,0,0.00295858,0.0177515,0.0118343,0.0118343,0.0236686,0.0177515,0.00591716,0.0177515,0.0147929,0.0118343,0.00591716,0.00591716,0.0177515,0.00295858,0.00591716,0.00591716,0.00591716,0.00887574,0.00887574,0.00295858,0.00887574,0.00591716,0.00887574,0.00295858,0.00295858,0.00295858,0.00591716,0.0591716,0.0177515,0.00887574,0.00295858,0.00295858,0.00591716,0,0.0118343,0.0177515,0.00591716,0,0.0147929,0.00591716,0.0118343,0.00887574,0.00295858,0.00887574,0.0147929,0.00887574,0.00887574,0.00295858,0.00591716,0.00591716,0.00295858,0.00295858,0.00591716,0
