f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,label
0.00464396,0.00309598,0.00773994,0.0108359,0.0216718,0.00619195,0.00309598,0.0294118,0.0216718,0.00773994,0.00464396,0.0139319,0.00154799,0.0201238,0.00464396,0.0154799,0.0123839,0.00773994,0.0123839,0.00464396,0.0108359,0.0185759,0.0154799,0.0247678,0.0216718,0.00154799,0.00773994,0.0139319,0.00773994,0.0108359,0.00773994,0.0108359,0.00773994,0.0185759,0.00773994,0.00773994,0.0154799,0.00773994,0.00619195,0.0108359,0.00773994,0.0170279,0.00928793,0.00619195,0.0154799,0.00464396,0.0108359,0.0139319,0.0232198,0.00464396,0.0201238,0.00619195,0.00619195,0.00309598,0.0123839,0.00464396,0.00619195,0.0154799,0.0201238,0.00309598,0.0185759,0.0108359,0.00309598,0.00773994,0.00464396,0.00928793,0.00773994,0.00619195,0.00773994,0.00773994,0.00309598,0.00154799,0.0123839,0.00464396,0.00619195,0.0170279,0.0108359,0.00464396,0.00464396,0.0154799,0.0232198,0.00928793,0.00928793,0.00309598,0.0108359,0.00619195,0.00309598,0.00619195,0.0108359,0.00928793,0.00773994,0.00773994,0.00928793,0.0170279,0.00464396,0.00928793,0.00309598,0.00773994,0.00619195,0.0139319,1
0.00880282,0.00528169,0.00352113,0.00528169,0.00352113,0.0105634,0.0123239,0.00528169,0.00528169,0.0105634,0.00880282,0.0228873,0.00880282,0.0158451,0.00352113,0.0193662,0.0193662,0.0140845,0.0211268,0.0105634,0.0105634,0.0123239,0.00880282,0.0246479,0.00352113,0.00880282,0.0123239,0.00528169,0.0105634,0.0158451,0.0123239,0.0158451,0.0140845,0.0158451,0.00880282,0.0105634,0.0176056,0.00528169,0.0140845,0.00704225,0.0123239,0.0193662,0.0123239,0.0123239,0.0176056,0.00176056,0.00528169,0.00704225,0.00704225,0.0105634,0.0193662,0.0105634,0.0105634,0.00352113,0.00704225,0.00704225,0.0123239,0.0193662,0.00528169,0.00880282,0.0140845,0.0105634,0,0.0158451,0.00176056,0.0158451,0.00528169,0.00704225,0.0105634,0.00352113,0.00704225,0.0123239,0.0105634,0.00352113,0.0176056,0.0193662,0.0105634,0.00704225,0.00880282,0.0105634,0.00880282,0.0105634,0.00880282,0,0.00352113,0.00880282,0.00352113,0.00528169,0.00880282,0.00352113,0.0140845,0.0176056,0.0123239,0.0193662,0.00176056,0.00528169,0.00352113,0.00352113,0.00352113,0.00704225,1
0.00719424,0.00539568,0.00179856,0.00539568,0.00359712,0.00899281,0.00359712,0.0125899,0.0125899,0.0107914,0.00899281,0.0233813,0.00719424,0.0161871,0.00179856,0.0161871,0.0305755,0.00899281,0.0143885,0.00899281,0.0107914,0.00179856,0.0143885,0.0143885,0.00539568,0.0107914,0.0125899,0.00539568,0.0125899,0.0161871,0.00719424,0.00899281,0.00539568,0.0179856,0.0107914,0.0179856,0.0161871,0.00539568,0.0107914,0.0125899,0.0143885,0.00899281,0.0161871,0.0107914,0.0251799,0.00179856,0.0107914,0.00179856,0.00719424,0.00719424,0.0125899,0.00179856,0.00899281,0.00359712,0.0107914,0.0125899,0.0179856,0.00719424,0.0107914,0.00899281,0.00539568,0.0107914,0.00359712,0.0179856,0.00539568,0.00719424,0.00359712,0.00539568,0.0125899,0.00539568,0.0125899,0.0107914,0.00359712,0.00179856,0.0359712,0.0143885,0.0107914,0.0251799,0.00359712,0.00539568,0.0197842,0.0161871,0.00899281,0,0.00359712,0.00719424,0.00539568,0.00539568,0.0125899,0.0107914,0.00899281,0.0215827,0.00899281,0.00899281,0.00359712,0.00539568,0.00539568,0.00179856,0.0107914,0.00719424,1
0.00393701,0.00590551,0.0019685,0.00590551,0.00590551,0.00984252,0.00590551,0.0137795,0.00787402,0.011811,0.0137795,0.019685,0.00393701,0.011811,0.0019685,0.011811,0.0295276,0.0216535,0.019685,0.011811,0.00787402,0.00590551,0.00984252,0.019685,0.00984252,0.00787402,0.019685,0.00393701,0.00787402,0.019685,0.0137795,0.0137795,0.00787402,0.011811,0.00393701,0.00984252,0.0177165,0.00393701,0.00787402,0.0177165,0.011811,0.00787402,0.00984252,0.011811,0.019685,0.0019685,0.011811,0.00590551,0.015748,0.011811,0.011811,0.00787402,0.00984252,0.00393701,0.011811,0.00590551,0.011811,0.00787402,0.0177165,0.015748,0.00590551,0.00787402,0.00393701,0.00393701,0.0019685,0.00984252,0,0.00590551,0.015748,0.0019685,0.00393701,0.015748,0.00984252,0.00393701,0.0216535,0.0177165,0,0.019685,0.00590551,0.011811,0.0177165,0.019685,0.011811,0,0.00787402,0.00787402,0.00787402,0.00984252,0.00984252,0.00590551,0.00393701,0.0177165,0.015748,0.00984252,0.0019685,0.0019685,0.00590551,0.00590551,0.011811,0.00787402,1
0.0093458,0.00373832,0.00186916,0.00373832,0.0130841,0.00747664,0.00373832,0.00373832,0.011215,0.011215,0.0149533,0.0242991,0.00560748,0.0149533,0,0.0130841,0.0280374,0.0168224,0.0186916,0.011215,0.0130841,0.00373832,0.011215,0.0130841,0.00560748,0.00373832,0.0149533,0.00747664,0.0130841,0.0242991,0.00560748,0.0130841,0.011215,0.0149533,0.0093458,0.011215,0.0261682,0.00373832,0.00747664,0.00747664,0.011215,0.0168224,0.011215,0.0130841,0.0205607,0.00186916,0.0093458,0.0093458,0.00747664,0.0168224,0.0168224,0.00560748,0.00747664,0.00373832,0.011215,0.00186916,0.011215,0.011215,0.00747664,0.0149533,0.00560748,0.0130841,0,0.0093458,0,0.0130841,0.00560748,0.00373832,0.011215,0.00560748,0.00560748,0.0186916,0.0093458,0.00373832,0.0168224,0.0186916,0.00747664,0.0168224,0,0.0130841,0.0168224,0.011215,0.0149533,0,0.00373832,0.00747664,0.00373832,0.0093458,0.00747664,0.00186916,0.0130841,0.0224299,0.011215,0.0130841,0.00373832,0.00373832,0.00373832,0.00560748,0.0168224,0.00560748,1
0.00610998,0.00610998,0.00203666,0.00407332,0.00407332,0.00814664,0.00814664,0.00814664,0.00814664,0.0101833,0.0162933,0.0264766,0.00407332,0.0101833,0.0101833,0.0101833,0.0203666,0.0101833,0.0183299,0.0142566,0.01222,0.0142566,0.0101833,0.00814664,0.00203666,0.00407332,0.0101833,0.00814664,0.01222,0.0142566,0.0101833,0.0101833,0.00814664,0.0183299,0.0101833,0.0142566,0.0264766,0.0101833,0.0142566,0.0101833,0.0142566,0.0101833,0.01222,0.00814664,0.0224033,0.00203666,0.0101833,0.00610998,0.0142566,0.00814664,0.0162933,0.00407332,0.00610998,0.00407332,0.0203666,0.0101833,0.00814664,0.00814664,0.01222,0.0101833,0,0.0101833,0,0.00610998,0.00203666,0.0101833,0.00610998,0.00814664,0.0183299,0.00814664,0.0142566,0.0162933,0.00407332,0.00203666,0.0366599,0.0224033,0.0142566,0.0142566,0.00610998,0.0101833,0.01222,0.0101833,0.01222,0,0.00407332,0.01222,0.00610998,0.00610998,0.00814664,0.00203666,0.00610998,0.0142566,0.00610998,0.01222,0.00407332,0.00407332,0.00610998,0.00407332,0.00814664,0.0101833,1
0.00814664,0.01222,0.00407332,0.00407332,0.0203666,0.00407332,0.00203666,0.0203666,0.01222,0.00814664,0.00203666,0.0162933,0.00203666,0.0183299,0.00814664,0.01222,0.0203666,0.0101833,0.00814664,0.00610998,0.0142566,0.00610998,0.0101833,0.0244399,0.0142566,0.00407332,0.01222,0.0101833,0.00610998,0.0142566,0.0162933,0.0101833,0.0142566,0.00814664,0.00407332,0.00407332,0.0101833,0.0101833,0.00407332,0.00407332,0.00814664,0.01222,0.0162933,0.0183299,0.0142566,0.00203666,0.0142566,0.00407332,0.0285132,0.00610998,0.0224033,0.00610998,0.0183299,0.00814664,0.00814664,0.00407332,0.00407332,0.0142566,0.0203666,0.00814664,0.0101833,0.01222,0.01222,0.0142566,0.00814664,0.00610998,0,0.00814664,0,0.00407332,0.0101833,0.01222,0.01222,0.00407332,0.00203666,0.0224033,0.00610998,0.00814664,0.0101833,0.0101833,0.0183299,0.0101833,0.00610998,0.00203666,0.0101833,0.0162933,0.00610998,0.01222,0.0162933,0.00407332,0.00814664,0.0183299,0.00407332,0.0142566,0.00407332,0.00610998,0.00407332,0.00610998,0.0101833,0.0101833,1
0.011215,0.0168224,0.0242991,0.00560748,0.0261682,0.00560748,0.00186916,0.0224299,0.0093458,0.0093458,0.00560748,0.0149533,0.00186916,0.0149533,0.00747664,0.0186916,0.0186916,0.0093458,0.00560748,0.00747664,0.00747664,0.0130841,0.0093458,0.0280374,0.00560748,0.00560748,0.00560748,0.0224299,0.0093458,0.0186916,0.00747664,0.00747664,0.0130841,0.00560748,0.011215,0.00747664,0.0149533,0.0093458,0.0093458,0.00373832,0.00560748,0.00747664,0.0130841,0.0130841,0.0130841,0.00186916,0.0130841,0.00747664,0.0205607,0.00747664,0.0205607,0.0130841,0.0186916,0.00747664,0.011215,0.00186916,0.00560748,0.0186916,0.011215,0.0130841,0.011215,0.011215,0.0093458,0.0205607,0.00560748,0.0093458,0.00373832,0.00373832,0.00373832,0.00747664,0.0093458,0.0130841,0.0130841,0.00373832,0.00373832,0.0149533,0.00560748,0.00186916,0.0093458,0.00747664,0.011215,0.00373832,0.00373832,0.00186916,0.00560748,0.0186916,0.00186916,0.00747664,0.011215,0.0093458,0.00747664,0.011215,0.00373832,0.0093458,0.00373832,0.00560748,0.00373832,0.00373832,0.0149533,0.0168224,1
0.00963391,0.00770713,0.0134875,0.00385356,0.0250482,0.00385356,0.00192678,0.0346821,0.00963391,0.00963391,0.00385356,0.0134875,0.00192678,0.0231214,0.00578035,0.00963391,0.0231214,0.00963391,0.00770713,0.00770713,0.00963391,0.00770713,0.0115607,0.0289017,0.00385356,0.00385356,0.00963391,0.0154143,0.0115607,0.00578035,0.00770713,0.0134875,0.00963391,0.00578035,0.00963391,0.00578035,0.0154143,0.00963391,0.00963391,0.00192678,0.00963391,0.00963391,0.0134875,0.017341,0.00770713,0.00192678,0.0192678,0.00770713,0.026975,0.0134875,0.0192678,0.0134875,0.0154143,0.00770713,0.0115607,0.00385356,0.00963391,0.0211946,0.00770713,0.0154143,0.00770713,0.0134875,0.0154143,0.0231214,0.00770713,0.00963391,0.00770713,0.00192678,0.00385356,0.00385356,0.00578035,0.0115607,0.00963391,0.00192678,0.00963391,0.0192678,0.00770713,0.00385356,0.0115607,0.0115607,0.00578035,0.00963391,0.00385356,0.00192678,0.00192678,0.0192678,0.00578035,0.00385356,0.0115607,0.00385356,0.0115607,0.0115607,0.00578035,0.00770713,0.00385356,0.00578035,0.00385356,0.00385356,0.00192678,0.0154143,1
0.0158416,0.00990099,0.019802,0.0039604,0.0237624,0.0039604,0.0019802,0.0316832,0.00990099,0.0039604,0.0118812,0.00990099,0.0039604,0.0217822,0.00792079,0.0217822,0.0237624,0.00792079,0.0118812,0.00594059,0.0138614,0.0178218,0.0118812,0.019802,0.00990099,0.0039604,0.00792079,0.0138614,0.00792079,0.0138614,0.0039604,0.0158416,0.0118812,0.00792079,0.00990099,0.00792079,0.0178218,0.0118812,0.00594059,0.00594059,0.00990099,0.0138614,0.0138614,0.0178218,0.0138614,0.0019802,0.0039604,0.00594059,0.0118812,0.00990099,0.00792079,0.0138614,0.0178218,0.00792079,0.00990099,0,0.00594059,0.0138614,0.00792079,0.0158416,0.00792079,0.00990099,0.0118812,0.0138614,0.00990099,0.00990099,0.0039604,0,0,0.0019802,0.00594059,0.00792079,0.00990099,0.0019802,0.0039604,0.0178218,0.00792079,0.00792079,0.0118812,0.00990099,0.0138614,0.00792079,0.00594059,0.0019802,0.00792079,0.0178218,0.0019802,0.0118812,0.0118812,0.00594059,0.00792079,0.00990099,0.00594059,0.0158416,0.0039604,0.00594059,0.00594059,0.00594059,0.00594059,0.0158416,1
0.00967118,0.00967118,0.0290135,0.00580271,0.0232108,0.00580271,0.00193424,0.0212766,0.0174081,0.00580271,0.00967118,0.0154739,0.00386847,0.0212766,0.00773694,0.0135397,0.0232108,0.0135397,0.00580271,0.00580271,0.00386847,0.0193424,0.0135397,0.0193424,0.00773694,0.00580271,0.00580271,0.0251451,0.00967118,0.0154739,0.0116054,0.00773694,0.0174081,0.0116054,0.00580271,0.00773694,0.0174081,0.00193424,0.00967118,0.00580271,0.00967118,0.0116054,0.0116054,0.0154739,0.0174081,0.00193424,0.0174081,0.00193424,0.0135397,0.00967118,0.0154739,0.0116054,0.0232108,0.00773694,0.0154739,0.00386847,0.00580271,0.0116054,0.00386847,0.00773694,0.00967118,0.0116054,0.0193424,0.00967118,0.00580271,0.0154739,0.00386847,0.00193424,0.00386847,0.00386847,0.00773694,0.00967118,0.00580271,0.00193424,0.00386847,0.0193424,0.00773694,0.0135397,0.00580271,0.0116054,0.0154739,0.00580271,0.00580271,0.00193424,0.00773694,0.0174081,0.00386847,0.00386847,0.00580271,0.00193424,0.00386847,0.00967118,0.00580271,0.00967118,0.00386847,0.00386847,0.00386847,0.00386847,0.0135397,0.0116054,1
0.00557103,0.00835655,0.0111421,0.0139276,0.0222841,0.00835655,0,0.00557103,0.00835655,0.0111421,0.0111421,0.00835655,0.00278552,0.0194986,0.0111421,0.00557103,0.0139276,0,0.0167131,0.0194986,0.00835655,0,0.0167131,0.0194986,0.0167131,0.00557103,0.00835655,0,0.00835655,0.00557103,0.0139276,0.0306407,0.00557103,0.00278552,0.00835655,0.00557103,0.0222841,0.00557103,0.00278552,0,0.00835655,0.0194986,0.00835655,0.0194986,0.0194986,0.00835655,0.0167131,0.0111421,0.0167131,0.0194986,0.0278552,0.00557103,0.00278552,0.0111421,0.00278552,0.0167131,0.0111421,0.00835655,0.0167131,0.00557103,0.00557103,0.0111421,0.00557103,0.0194986,0,0.0167131,0.00835655,0.00557103,0.00278552,0.00557103,0.00835655,0.00557103,0.0167131,0.00835655,0.0529248,0.0139276,0.0111421,0.00278552,0.0139276,0.00835655,0.00278552,0.00278552,0.00278552,0.00278552,0.00835655,0.00557103,0,0.00557103,0.00835655,0.00557103,0.0111421,0.0194986,0,0.0111421,0,0.0139276,0.00557103,0.00278552,0.00835655,0.0139276,1
0.00729927,0.0194647,0,0.0121654,0.0291971,0.00243309,0.00486618,0.00973236,0.00729927,0.0121654,0.0121654,0.00486618,0.00243309,0.0145985,0.0121654,0.00973236,0.0194647,0,0.0121654,0.0145985,0.0145985,0.00729927,0.0121654,0.0170316,0.00973236,0.00729927,0.00243309,0.00243309,0.00729927,0.00243309,0.00729927,0.0389294,0.00486618,0.00729927,0.0121654,0.00729927,0.0145985,0.00973236,0.00486618,0.00243309,0.00729927,0.0170316,0.00973236,0.0121654,0,0.00729927,0.0121654,0.00729927,0.0145985,0.0243309,0.0218978,0.00486618,0.00973236,0.0121654,0.00729927,0.0145985,0.00973236,0.0121654,0.0194647,0,0.0170316,0.0121654,0.00973236,0.0145985,0.00486618,0.0170316,0.00973236,0.00729927,0.00243309,0.00729927,0.0218978,0.00486618,0.00973236,0.00243309,0.0754258,0.00973236,0.0121654,0.00486618,0.00729927,0.0145985,0.00243309,0.00729927,0.00243309,0.00243309,0.00486618,0.00486618,0,0.00486618,0.0194647,0.00243309,0.00243309,0.0218978,0.00243309,0.00243309,0,0.00243309,0.00729927,0.00486618,0.00729927,0.00973236,1
0.00755668,0.00251889,0.00503778,0.0100756,0.0251889,0.0100756,0.00755668,0.0125945,0.00755668,0.0151134,0.0100756,0.0100756,0,0.02267,0.00755668,0.0125945,0.0201511,0,0.0100756,0.00755668,0.0176322,0.00755668,0.0100756,0.0100756,0.00251889,0.0125945,0.00755668,0,0.0151134,0.00251889,0.0176322,0.0453401,0.00503778,0.00503778,0.00755668,0.00251889,0.0100756,0.00755668,0.00755668,0.0100756,0.00251889,0.0151134,0.00755668,0.0151134,0.00755668,0.00755668,0.00503778,0.0125945,0.0125945,0.0176322,0.0251889,0.0151134,0.0125945,0.00755668,0.00251889,0.0201511,0.00251889,0.00503778,0.0125945,0.0100756,0.0100756,0.00503778,0.0151134,0.0125945,0.00755668,0.0125945,0.00503778,0.00251889,0.00503778,0.00503778,0.0151134,0.00503778,0.00503778,0.00251889,0.0680101,0.0125945,0.0176322,0,0.0125945,0.0201511,0.00503778,0.0100756,0.00251889,0.00251889,0.00503778,0.0100756,0,0.00251889,0.0151134,0.00251889,0.00503778,0.0176322,0.00503778,0.00251889,0,0.0151134,0.00503778,0.00755668,0.00755668,0.0151134,1
0.00537634,0.0107527,0.00806452,0.0107527,0.0295699,0.0134409,0.00806452,0.016129,0.00806452,0.00537634,0.00537634,0.00537634,0,0.00806452,0.00806452,0.00806452,0.0188172,0,0.0107527,0.016129,0.016129,0.0134409,0.0188172,0.0134409,0.00537634,0.00806452,0.0134409,0.00537634,0.00537634,0.00268817,0.0107527,0.0403226,0.00537634,0.016129,0.00537634,0,0.00806452,0.0134409,0.0107527,0.0107527,0.00806452,0.016129,0.00537634,0.0134409,0.00537634,0.00806452,0.0134409,0.0107527,0.0107527,0.0188172,0.016129,0.016129,0.00268817,0.00806452,0.00537634,0.016129,0.00806452,0.0107527,0.0134409,0.00268817,0.0134409,0.00537634,0,0.00806452,0.00537634,0.0215054,0.00806452,0.0134409,0.0107527,0.0107527,0.0107527,0.00806452,0.0215054,0.00268817,0.0564516,0.0134409,0.0107527,0.00268817,0.0134409,0.0134409,0.00806452,0.00537634,0,0.00268817,0.00268817,0.00806452,0,0.00537634,0.016129,0.00268817,0.00806452,0.016129,0.00268817,0.00537634,0,0.0107527,0.00537634,0.00268817,0.0134409,0.00537634,1
0.00793651,0.0132275,0.0132275,0.0132275,0.042328,0.0132275,0.00529101,0.015873,0.0132275,0.00529101,0.010582,0.00529101,0.00529101,0.00793651,0.0026455,0.010582,0.021164,0.0026455,0.00793651,0.010582,0.00529101,0.0132275,0.010582,0.015873,0.010582,0.00529101,0.00793651,0.010582,0.00529101,0.00529101,0.0132275,0.037037,0.00793651,0.00529101,0.0132275,0.010582,0.0026455,0.010582,0.00793651,0.010582,0.010582,0.0132275,0.00529101,0.0185185,0.00793651,0.010582,0.0185185,0.00793651,0.0132275,0.0238095,0.0185185,0.00529101,0.0026455,0.00793651,0.00529101,0.00529101,0.00529101,0.010582,0.015873,0.00793651,0.0132275,0.00793651,0.00529101,0.010582,0.00793651,0.0238095,0.00793651,0.00793651,0.00793651,0.00793651,0.010582,0.00793651,0.0132275,0.0026455,0.0343915,0.0132275,0.00793651,0,0.010582,0.010582,0.00529101,0.00529101,0.0026455,0.0026455,0.00793651,0.00529101,0,0.0026455,0.0132275,0.00529101,0.010582,0.0185185,0.00793651,0.00529101,0,0.00529101,0.00529101,0.010582,0.010582,0.0132275,1
0.00813008,0.0135501,0.0216802,0.0108401,0.0216802,0.00542005,0.00271003,0.0379404,0.00271003,0.00542005,0,0.0162602,0,0.0325203,0.00271003,0.00271003,0.0271003,0.00271003,0.00542005,0.0135501,0.0108401,0.00542005,0.0162602,0.0162602,0.00813008,0,0.0135501,0,0.00271003,0.0162602,0.0162602,0.0216802,0.0108401,0,0.00542005,0.00271003,0.00542005,0.00542005,0.00813008,0.00271003,0.00542005,0.00271003,0.00813008,0.00271003,0,0.00271003,0.0135501,0.0108401,0.0271003,0.00271003,0.0108401,0.00271003,0,0.00542005,0.00542005,0.0108401,0.0216802,0.0135501,0.0243902,0.00271003,0.00542005,0.00813008,0.00813008,0.0162602,0.00271003,0.0135501,0.00542005,0.00542005,0.0135501,0.00271003,0,0.00813008,0.0162602,0.00542005,0.0135501,0.0216802,0.0108401,0.00813008,0.0216802,0.0325203,0.0379404,0.00813008,0.00813008,0.00542005,0.00542005,0.0108401,0,0.00813008,0.0243902,0.00271003,0.00271003,0.0243902,0.0189702,0.0162602,0,0.00542005,0,0.00542005,0.0135501,0.00813008,1
0.00777202,0.0103627,0.0129534,0.0129534,0.0129534,0.0103627,0.00259067,0.0336788,0.0129534,0.00777202,0.00259067,0.0233161,0,0.0310881,0.00259067,0.0103627,0.0233161,0.00777202,0.00259067,0.0129534,0.0103627,0.0129534,0.015544,0.0233161,0.0103627,0,0.0129534,0,0.00259067,0.0233161,0.0129534,0.0103627,0.015544,0.00518135,0.00777202,0.00259067,0.00777202,0.00259067,0.00518135,0.00777202,0.00777202,0.00259067,0.00259067,0.00777202,0,0,0.00777202,0.015544,0.0336788,0.0103627,0.00518135,0.00518135,0.00518135,0.00777202,0.00777202,0.00259067,0.0129534,0.00777202,0.0233161,0.00777202,0.00777202,0.0103627,0.00259067,0.0129534,0.0103627,0.00777202,0.00777202,0.0103627,0.0103627,0.00518135,0.00259067,0.00518135,0.00777202,0,0.015544,0.0103627,0.0233161,0.00518135,0.015544,0.0233161,0.0181347,0.00777202,0.00259067,0.00518135,0.00518135,0.00777202,0.00259067,0.0129534,0.015544,0.00259067,0.0129534,0.0310881,0.00518135,0.0129534,0.00259067,0.0207254,0,0.00259067,0.0181347,0.015544,1
0.0102828,0.0102828,0.0128535,0.0128535,0.0154242,0.00257069,0.00514139,0.0205656,0.00514139,0.00257069,0.00257069,0.0154242,0,0.0154242,0.00257069,0.0102828,0.0257069,0.00257069,0.00771208,0.0205656,0.00257069,0.0154242,0.0128535,0.0205656,0.0102828,0.00514139,0.0128535,0.00771208,0.00514139,0.0154242,0.0128535,0.0154242,0.0128535,0.00257069,0.00257069,0.0128535,0.00771208,0.0102828,0.0128535,0.00514139,0.00771208,0.00257069,0.00771208,0.00514139,0.00257069,0.00257069,0.00514139,0.00257069,0.0154242,0.00514139,0.0102828,0,0.00257069,0.0128535,0.0102828,0.00514139,0.0154242,0.0231362,0.0154242,0.00514139,0.00771208,0.0154242,0.0102828,0.0154242,0.00514139,0.0102828,0.0154242,0.0102828,0.00257069,0.00514139,0.00771208,0,0.0154242,0.00771208,0.0102828,0.0205656,0.0205656,0.00514139,0.0231362,0.0154242,0.0154242,0.00514139,0.00257069,0.00514139,0.00514139,0.0205656,0.00514139,0.0154242,0.0154242,0.00771208,0.0102828,0.0308483,0.0128535,0.0154242,0,0.0205656,0,0,0.00771208,0.0205656,1
0.00742574,0.00247525,0.00990099,0.0123762,0.0346535,0.00247525,0,0.0123762,0.00742574,0.0148515,0.00247525,0.0173267,0,0.0173267,0,0.00495049,0.039604,0.00495049,0.00247525,0.0173267,0.0123762,0.0123762,0.0123762,0.0247525,0.00495049,0.00247525,0.0173267,0.00990099,0.0222772,0.00742574,0.0123762,0.019802,0.019802,0.00990099,0.0123762,0.0123762,0.00495049,0.00495049,0.00742574,0.00990099,0.00990099,0.00247525,0.00495049,0.00742574,0.00247525,0,0.0123762,0.00495049,0.019802,0.00990099,0.0123762,0.00495049,0.00247525,0.00247525,0.0123762,0.00247525,0.00495049,0.0173267,0.0173267,0.00742574,0.00742574,0.00247525,0.0148515,0.0222772,0.00742574,0.0123762,0.00742574,0.00990099,0.00495049,0.00247525,0.00742574,0.00495049,0.019802,0.00495049,0.00990099,0.0148515,0.0148515,0.00742574,0.0173267,0.0148515,0.019802,0.00742574,0.00742574,0.00495049,0.00495049,0.00990099,0,0.0123762,0.0123762,0.00742574,0.00742574,0.0272277,0.00990099,0.0173267,0,0.00990099,0,0.00247525,0.00990099,0.0123762,1
0.015,0.0125,0.015,0.01,0.03,0.0025,0.0025,0.0125,0.01,0.015,0,0.01,0,0.0125,0,0.005,0.0375,0.0025,0.0025,0.015,0.0075,0.0125,0.0125,0.0075,0.0075,0.0025,0.025,0.0075,0.015,0.0125,0.005,0.015,0.0075,0.005,0.01,0.005,0.005,0.01,0.005,0.005,0.0025,0.0075,0.0025,0.005,0,0.0025,0.005,0.005,0.025,0.0025,0.0175,0.0025,0.0025,0.005,0.015,0.01,0.01,0.0175,0.025,0.0075,0.005,0.015,0.0025,0.0175,0.0075,0.01,0.0075,0.0125,0.0075,0.0025,0.01,0.005,0.02,0.0025,0.03,0.0225,0.0175,0.01,0.015,0.0025,0.0125,0.0025,0.0075,0.005,0.005,0.01,0.005,0.0075,0.02,0.0125,0.01,0.0425,0.0025,0.01,0,0.015,0,0.005,0.0125,0.03,1
0.00757576,0.0151515,0.0176768,0.010101,0.020202,0.00252525,0,0.00757576,0.00757576,0.00505051,0.00252525,0.010101,0,0.0126263,0.00505051,0.0151515,0.0429293,0.00505051,0.010101,0.0126263,0.0126263,0.010101,0.010101,0.0151515,0.0126263,0,0.0227273,0.010101,0.0151515,0.00505051,0.0151515,0.020202,0.00505051,0.00505051,0.0176768,0.00505051,0.00757576,0.00757576,0.00505051,0,0.010101,0.00505051,0.00505051,0.00505051,0.00252525,0.00252525,0.0126263,0.0126263,0.010101,0.00757576,0.010101,0.00757576,0,0.00757576,0.0151515,0.00505051,0.0176768,0.0151515,0.0151515,0.00757576,0.00505051,0.010101,0.00757576,0.020202,0.00505051,0.0176768,0.00505051,0.00505051,0.00505051,0.00252525,0.00757576,0.00505051,0.0176768,0.00252525,0.010101,0.020202,0.0252525,0.00757576,0.020202,0.010101,0.0252525,0.00505051,0.00505051,0,0.00505051,0.010101,0,0.00757576,0.010101,0.0176768,0.00505051,0.030303,0.00757576,0.0227273,0,0.0227273,0,0.00252525,0.00252525,0.0252525,1
0.0139535,0.0209302,0.00465116,0.00930233,0.0186047,0.0116279,0.00465116,0.00930233,0.00465116,0.00697674,0.00232558,0.0232558,0.00232558,0.0255814,0.00930233,0.00232558,0.0395349,0.0116279,0.00930233,0.00930233,0.00930233,0.0139535,0.0162791,0.0116279,0.00465116,0.00697674,0.0116279,0.00232558,0.00930233,0.0139535,0.0116279,0.0372093,0.00697674,0.00232558,0.00465116,0.0116279,0.00930233,0.00930233,0.00697674,0.00697674,0.00465116,0.00697674,0.00930233,0.00465116,0.00232558,0,0.0139535,0.0232558,0.0139535,0.0139535,0.0209302,0.00697674,0.00232558,0.00232558,0,0.00232558,0.00930233,0.0139535,0.0162791,0.00697674,0.00465116,0.0116279,0.00697674,0.00697674,0.00465116,0.00232558,0.0162791,0.00232558,0.0116279,0.00465116,0.00930233,0.00697674,0.00930233,0.00232558,0.0372093,0.00465116,0.0116279,0.00697674,0.0162791,0.0186047,0.0186047,0.00465116,0.00697674,0.00465116,0.00232558,0.00697674,0.00930233,0.00697674,0.0162791,0.00465116,0.00697674,0.0302326,0.00697674,0.00697674,0,0.0186047,0.00232558,0.00465116,0.00465116,0.0209302,1
