f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,label
0.00726744,0.0130814,0.00581395,0.00872093,0.0116279,0.00872093,0.00290698,0.0145349,0.0116279,0.00726744,0.0130814,0.0203488,0.00145349,0.0159884,0.0130814,0.0145349,0.0145349,0.00872093,0.0101744,0.00145349,0.00581395,0.00436047,0.0159884,0.0218023,0.0116279,0.00726744,0.00726744,0.00726744,0.0130814,0.0159884,0.0159884,0.0116279,0.0101744,0.00145349,0.00872093,0.0159884,0.0101744,0.00436047,0.0101744,0.0116279,0.0101744,0.0101744,0.00436047,0.0174419,0.0232558,0.00145349,0.0101744,0.00581395,0.0159884,0.00872093,0.0276163,0.00726744,0.0116279,0.00290698,0.0101744,0.0174419,0.0174419,0.0101744,0.00872093,0.0116279,0.0130814,0.00581395,0.00581395,0.0101744,0.00436047,0.0116279,0.00726744,0.0101744,0.0116279,0.00436047,0.0101744,0.00726744,0.0188953,0.00436047,0.00290698,0.0174419,0.00872093,0.00726744,0.00436047,0.0218023,0.0276163,0.00872093,0.00436047,0.00290698,0.00726744,0.00872093,0.00436047,0.00436047,0.00581395,0.00872093,0.0101744,0.0101744,0.00436047,0.0203488,0.00145349,0.00581395,0.00290698,0.00581395,0.0116279,0.00872093,2
0.00534045,0.00801068,0.00667557,0.00667557,0.012016,0.0093458,0.00534045,0.0173565,0.0106809,0.0093458,0.0093458,0.0253672,0.00267023,0.0106809,0.0093458,0.0133511,0.012016,0.00400534,0.0146862,0.00267023,0.00667557,0.00667557,0.0146862,0.0280374,0.0146862,0.00534045,0.00400534,0.0146862,0.0106809,0.0186916,0.0146862,0.012016,0.00801068,0.00801068,0.012016,0.00801068,0.0106809,0.00667557,0.0093458,0.0106809,0.0160214,0.0133511,0.0093458,0.0146862,0.0226969,0.00133511,0.00801068,0.0093458,0.0186916,0.00667557,0.0173565,0.00667557,0.0133511,0.00267023,0.00534045,0.0146862,0.00801068,0.0093458,0.012016,0.0093458,0.00667557,0.012016,0.00534045,0.00801068,0.00400534,0.012016,0.012016,0.0093458,0.0133511,0.00400534,0.00801068,0.00534045,0.0173565,0.00400534,0.00534045,0.0173565,0.00534045,0.0106809,0.00534045,0.0160214,0.0307076,0.00400534,0.00400534,0.00267023,0.00534045,0.00801068,0.00801068,0.00400534,0.0093458,0.0106809,0.00133511,0.0093458,0.0093458,0.0093458,0.00133511,0.00801068,0.00400534,0.0093458,0.0226969,0.0186916,2
0.00403226,0.0120968,0.0120968,0.0094086,0.00537634,0.00672043,0.00403226,0.0134409,0.0107527,0.00403226,0.0107527,0.0268817,0.00134409,0.0147849,0.0094086,0.0188172,0.0134409,0.016129,0.0107527,0.00134409,0.0147849,0.00268817,0.0174731,0.0241935,0.016129,0.00537634,0.00537634,0.0094086,0.0120968,0.0188172,0.00672043,0.0094086,0.0147849,0.00672043,0.00537634,0.0094086,0.0107527,0.00806452,0.0107527,0.00672043,0.0174731,0.0120968,0.00537634,0.016129,0.0188172,0.00134409,0.0107527,0.00806452,0.016129,0.00537634,0.0255376,0.00806452,0.0094086,0.00134409,0.0120968,0.0120968,0.00806452,0.00672043,0.0134409,0.00806452,0.0188172,0.0107527,0.00134409,0.00537634,0.00537634,0.0120968,0.00403226,0.00672043,0.0174731,0.0094086,0.00537634,0.0094086,0.0120968,0.00537634,0,0.0174731,0.0147849,0.0094086,0.00537634,0.016129,0.0322581,0.00537634,0.00537634,0.00268817,0.00672043,0.00672043,0.00537634,0.00403226,0.00806452,0.00806452,0.00403226,0.0094086,0.0094086,0.0134409,0.00134409,0.00672043,0.00403226,0.0094086,0.0201613,0.0134409,2
0.00655308,0.0078637,0.00655308,0.0078637,0.00655308,0.00917431,0.00393185,0.0183486,0.0104849,0.00524246,0.0117955,0.0144168,0.00131062,0.0157274,0.0157274,0.017038,0.0144168,0.0131062,0.0144168,0.00262123,0.00262123,0.00655308,0.017038,0.0209699,0.0104849,0.00655308,0.0078637,0.0104849,0.00393185,0.0288336,0.0144168,0.00524246,0.00655308,0.0104849,0.00655308,0.0078637,0.0104849,0.00524246,0.0078637,0.0157274,0.00917431,0.0131062,0.0104849,0.0157274,0.0222805,0.00131062,0.0117955,0.00524246,0.0104849,0.00393185,0.0222805,0.00917431,0.0157274,0.00393185,0.0104849,0.0117955,0.00917431,0.0144168,0.0117955,0.0131062,0.0131062,0.017038,0.00131062,0.0117955,0.00393185,0.0117955,0.00393185,0.0104849,0.0117955,0.00524246,0.0104849,0.0117955,0.0144168,0.00131062,0.00262123,0.0131062,0.0104849,0.00917431,0.00655308,0.0183486,0.0288336,0.00917431,0.00393185,0.00262123,0.00524246,0.00393185,0.00655308,0.00524246,0.00655308,0.00917431,0.00655308,0.0104849,0.00655308,0.0183486,0.00131062,0.00655308,0.00393185,0.00524246,0.0222805,0.0144168,2
0.00473934,0.0118483,0.00236967,0,0.0189573,0.00710901,0.00947867,0,0.00236967,0.014218,0.00710901,0.014218,0.00236967,0.00473934,0.00473934,0.0189573,0.014218,0.00236967,0.021327,0.00473934,0.0189573,0.00710901,0.0118483,0.0189573,0.00710901,0.00710901,0.00236967,0.014218,0.00710901,0.0260664,0.0165877,0.021327,0.0165877,0.0189573,0.00710901,0.014218,0.0118483,0.0118483,0,0.00710901,0.0118483,0.0308057,0.00473934,0.00947867,0,0.00710901,0.014218,0.00947867,0,0.021327,0.00710901,0.0118483,0,0,0.014218,0.00710901,0.00473934,0.0165877,0.014218,0.00236967,0.00473934,0.00710901,0.00710901,0.00710901,0.00947867,0.00947867,0.014218,0.00473934,0.0189573,0.0118483,0.021327,0.0118483,0.0118483,0,0.021327,0.00236967,0.00473934,0.0118483,0.0165877,0.0165877,0.014218,0.00947867,0.021327,0.00473934,0.00947867,0.0118483,0.00236967,0.00473934,0.0236967,0.00236967,0.00947867,0.00473934,0.0118483,0.0118483,0.00236967,0.00710901,0,0.00710901,0.0165877,0.0118483,2
0,0.0138504,0.00831025,0.00277008,0.0138504,0.0138504,0.0110803,0,0.00554017,0.00554017,0.00831025,0.0193906,0.00277008,0.00277008,0.00277008,0.0277008,0.0166205,0,0.0277008,0.00277008,0.0138504,0.00831025,0.00831025,0.00831025,0.0110803,0.00277008,0.00554017,0.0221607,0.00554017,0.0110803,0.0166205,0.0110803,0.0110803,0.0221607,0.00831025,0.0110803,0.00831025,0.0138504,0.00554017,0.0110803,0.0166205,0.0166205,0.00277008,0.0193906,0,0.00554017,0.0166205,0.00831025,0.00277008,0.00831025,0.0138504,0.00831025,0.00554017,0,0.0193906,0.00554017,0.00831025,0.00831025,0.0138504,0,0.00554017,0.0193906,0.00554017,0.0138504,0.0138504,0.0166205,0.0138504,0.0138504,0.0110803,0.0138504,0.0138504,0.00554017,0.00831025,0.00554017,0.0221607,0.00277008,0.0138504,0.00831025,0.0138504,0.0221607,0,0.0166205,0.0193906,0,0.0110803,0.00554017,0.00554017,0.0110803,0.0166205,0.00554017,0.0110803,0.0110803,0.0249307,0.00554017,0.00277008,0.00277008,0,0.00831025,0.00831025,0.00831025,2
0,0.0150376,0.00501253,0.00501253,0.0150376,0.0075188,0.0200501,0,0.0125313,0.0100251,0.00501253,0.0100251,0.00501253,0.00501253,0.00501253,0.0250627,0.0125313,0.0100251,0.0125313,0.00250627,0.0100251,0,0.0100251,0.0125313,0.0075188,0.00250627,0.00501253,0.00501253,0.0150376,0.0125313,0.0075188,0.0150376,0.0300752,0.0175439,0.00501253,0.0075188,0.0175439,0.00250627,0.00250627,0.0075188,0.0075188,0.0225564,0,0.0150376,0.00501253,0.00250627,0.0100251,0.0125313,0.0075188,0.0125313,0.0075188,0.0125313,0.00250627,0,0.0200501,0.00250627,0.0125313,0.0075188,0.0125313,0.00250627,0.00501253,0.0250627,0.00501253,0.0200501,0.0075188,0.0200501,0.0075188,0.0100251,0.0150376,0.0075188,0.0100251,0.0100251,0.0150376,0.00250627,0.0325815,0.00250627,0.0175439,0.00501253,0.0175439,0.0200501,0.00250627,0.0125313,0.0175439,0,0.00501253,0.0075188,0.0100251,0.00501253,0.0200501,0,0.0150376,0.0175439,0.0175439,0.00250627,0.00501253,0.00250627,0,0.0125313,0.0275689,0.0125313,2
0.0078125,0.0078125,0.00520833,0.00260417,0.0208333,0.0208333,0.0104167,0,0.0078125,0.0078125,0.00520833,0.0286458,0.00260417,0.00260417,0.00260417,0.015625,0.0130208,0,0.0234375,0.00260417,0.0130208,0.00520833,0.0182292,0.00520833,0.0078125,0.0104167,0.00260417,0.0104167,0.00520833,0.0260417,0.0078125,0.0208333,0.0234375,0.0130208,0.0208333,0.015625,0.0130208,0.0104167,0.0078125,0.015625,0.0078125,0.015625,0.00520833,0.0104167,0.00520833,0.00260417,0.00260417,0.00260417,0.00520833,0.0078125,0.0078125,0.015625,0.00520833,0,0.0208333,0.00260417,0.0208333,0.0078125,0.0078125,0.00520833,0.00260417,0.0078125,0.0078125,0.0078125,0.0078125,0.0130208,0.0078125,0.0078125,0.0130208,0.00520833,0.0182292,0.015625,0.015625,0.00260417,0.0338542,0,0.0130208,0.00520833,0.015625,0.0182292,0.0130208,0.0104167,0.0208333,0.00520833,0.00520833,0.0130208,0.00520833,0.00520833,0.0078125,0.00520833,0.0130208,0.0182292,0.0104167,0.0104167,0.00520833,0.00520833,0,0.0078125,0.0104167,0.0104167,2
0.00510204,0.0102041,0.0178571,0.00255102,0.0127551,0.0127551,0.00510204,0,0.00255102,0.00765306,0.00510204,0.0178571,0.00255102,0.00255102,0.0102041,0.0127551,0.0178571,0.0102041,0.0153061,0.00255102,0.0178571,0.0127551,0.0127551,0.00255102,0.00255102,0.00765306,0.00510204,0.00510204,0.0153061,0.0306122,0.0178571,0.0178571,0.0204082,0.0102041,0.0178571,0.0127551,0.0178571,0.0153061,0.0127551,0.00765306,0.00765306,0.0255102,0,0.00765306,0.00510204,0.00510204,0.00765306,0.0102041,0.0102041,0.00510204,0.0102041,0.0102041,0,0,0.0229592,0.00255102,0.0102041,0.00510204,0.0127551,0.00510204,0.0127551,0.0229592,0.0127551,0.00765306,0.00510204,0.0127551,0.0127551,0.0127551,0.0178571,0.00765306,0.0127551,0.00765306,0.0127551,0,0.0229592,0,0.00765306,0,0.0178571,0.0102041,0.0102041,0.00765306,0.0229592,0.00255102,0.00510204,0.00510204,0.00765306,0.00765306,0.0153061,0.00510204,0.00510204,0.0153061,0.0255102,0.0153061,0,0.00255102,0,0.00765306,0.0127551,0.0102041,2
0.00501253,0.0125313,0.0075188,0.00501253,0.0125313,0.0150376,0.0075188,0.0075188,0.00250627,0.0100251,0.00501253,0.0250627,0.00501253,0.00250627,0.00250627,0.0175439,0.0075188,0.0125313,0.0175439,0.00250627,0.00250627,0.00250627,0.0150376,0.0075188,0,0.00250627,0.0075188,0.0125313,0.0075188,0.0100251,0.0225564,0.0300752,0.0150376,0.0150376,0.0075188,0.00501253,0.0100251,0.0075188,0.00250627,0.0200501,0.0075188,0.0275689,0.00250627,0.0075188,0.00501253,0.00501253,0.0075188,0.0150376,0.00250627,0.0075188,0.00250627,0.0075188,0.00250627,0,0.0350877,0.00250627,0.0100251,0.0250627,0.0225564,0.00250627,0.0125313,0.0250627,0.0150376,0.0075188,0.0150376,0.0125313,0.0150376,0.0075188,0.0125313,0.0075188,0.0075188,0.00250627,0.0100251,0,0.0125313,0.00250627,0.0175439,0.00501253,0.0150376,0.0200501,0.0150376,0.0150376,0.0250627,0,0.0075188,0.0075188,0.00501253,0.00501253,0.0075188,0.00501253,0.00501253,0.0150376,0.0200501,0.0075188,0.00250627,0.0100251,0,0.0100251,0.0125313,0.0175439,2
0.00918836,0.0168453,0,0.0107198,0,0.0122511,0.00459418,0.00612557,0.0153139,0.00918836,0.0122511,0.0183767,0,0.00459418,0.00612557,0.0260337,0.0183767,0.00918836,0.00765697,0.00918836,0.0168453,0.00765697,0.0122511,0.00765697,0.00918836,0.00918836,0.00612557,0.0183767,0.0183767,0.0122511,0.0260337,0.0168453,0.0107198,0.00918836,0.00765697,0.00765697,0.00765697,0.00765697,0.00459418,0.00918836,0.0183767,0.00153139,0.00306279,0.00459418,0.00459418,0.00153139,0.00612557,0.00612557,0.00459418,0.00459418,0.00612557,0.00612557,0.00612557,0.00765697,0.00918836,0.00153139,0.00765697,0.0137825,0.0122511,0.0107198,0.00612557,0.0229709,0.00153139,0.0168453,0.00306279,0.0107198,0.0107198,0.00918836,0.00918836,0.00306279,0.0153139,0.0107198,0.0229709,0.00306279,0.00306279,0.00765697,0.0275651,0.0107198,0.0137825,0.00918836,0.0107198,0.0137825,0.00918836,0.00306279,0.00765697,0.00765697,0.00918836,0.00612557,0.0275651,0.0122511,0.00918836,0.0260337,0.0107198,0.0214395,0.00153139,0.0122511,0.00459418,0.00918836,0.0107198,0.0122511,2
0.0170015,0.0123648,0.00463679,0.0123648,0.00618238,0.00463679,0.00772798,0.00618238,0.00772798,0.0108192,0.0123648,0.0170015,0.0015456,0.00618238,0.00463679,0.0216383,0.0185471,0.00463679,0.0200927,0.00927357,0.0185471,0.0015456,0.0139104,0.00463679,0.00927357,0.00772798,0.0108192,0.00772798,0.0139104,0.0108192,0.0200927,0.0139104,0.00927357,0.00772798,0.00463679,0.0108192,0.00772798,0.00772798,0.0108192,0.00618238,0.015456,0.00309119,0.00309119,0.00927357,0.00927357,0,0.00772798,0.0123648,0.00309119,0.00618238,0.00618238,0.00618238,0.00618238,0.00618238,0.00772798,0,0.00618238,0.0108192,0.0123648,0.0108192,0.00463679,0.0278207,0,0.0123648,0.00309119,0.00463679,0.0123648,0.00927357,0.0123648,0.00309119,0.0231839,0.00927357,0.0216383,0.0015456,0.0123648,0.00927357,0.0231839,0.0170015,0.0108192,0.00772798,0.0170015,0.00927357,0.00927357,0.00309119,0.00927357,0.00927357,0.00309119,0.00618238,0.0216383,0.00618238,0.0123648,0.0324575,0.0108192,0.015456,0,0.0170015,0.00309119,0.0170015,0.0123648,0.0139104,2
0.0130624,0.0174165,0.00725689,0.00725689,0.00435414,0.00870827,0.00580552,0.00435414,0.0101597,0.0130624,0.011611,0.0232221,0,0.00290276,0.00580552,0.0174165,0.0101597,0.00870827,0.0159652,0.00870827,0.0188679,0.00435414,0.00725689,0.011611,0.0130624,0.0130624,0.011611,0.0101597,0.0188679,0.00870827,0.011611,0.0188679,0.011611,0.0101597,0.00435414,0.00870827,0.011611,0.00725689,0.0101597,0.0159652,0.0145138,0.00290276,0.00725689,0.00870827,0.00290276,0.00580552,0.00435414,0.00580552,0.00580552,0.00580552,0.00725689,0.0130624,0.00435414,0.00580552,0.011611,0.00145138,0.0101597,0.011611,0.011611,0.00580552,0.00290276,0.0290276,0,0.0159652,0.00580552,0.0101597,0.00725689,0.00870827,0.011611,0.00870827,0.0217707,0.0101597,0.0290276,0.00435414,0.00290276,0.00435414,0.0232221,0.011611,0.0159652,0.00580552,0.0101597,0.0101597,0.0130624,0.00290276,0.00580552,0.011611,0.00145138,0.00580552,0.0145138,0.0101597,0.0130624,0.0319303,0.00580552,0.0159652,0.00145138,0.00580552,0.00435414,0.0188679,0.00725689,0.0101597,2
0.00887574,0.0192308,0.00295858,0.00887574,0.00295858,0.00591716,0.00295858,0.00887574,0.00739645,0.00591716,0.0147929,0.0147929,0,0.00443787,0.00591716,0.0207101,0.010355,0.00739645,0.0147929,0.00887574,0.0147929,0.00295858,0.00887574,0.00591716,0.00739645,0.010355,0.00591716,0.0147929,0.0236686,0.00887574,0.0192308,0.0133136,0.0133136,0.0177515,0.00887574,0.0118343,0.00295858,0.00591716,0.00887574,0.00887574,0.0133136,0.00443787,0.00295858,0.0118343,0.00591716,0,0.00443787,0.00739645,0.00443787,0.00887574,0.00887574,0.00591716,0.00443787,0.00591716,0.00591716,0.010355,0.010355,0.0118343,0.0147929,0.00887574,0.00887574,0.0251479,0.00443787,0.0147929,0.00739645,0.00887574,0.00443787,0.00887574,0.010355,0.0133136,0.0221893,0.0162722,0.0236686,0.00887574,0.00295858,0.00443787,0.0192308,0.010355,0.0177515,0.010355,0.0177515,0.0162722,0.0221893,0.00295858,0.010355,0.00887574,0.00443787,0.010355,0.0118343,0.0147929,0.00887574,0.0295858,0.010355,0.0162722,0,0.00147929,0.00295858,0.00887574,0.00443787,0.0133136,2
0.00914077,0.0146252,0.00548446,0.0109689,0.0182815,0.00548446,0.00365631,0.0255942,0.00914077,0.00548446,0.00182815,0.0146252,0.00365631,0.0347349,0.00548446,0.00548446,0.0127971,0.00365631,0.00731261,0.0109689,0.0164534,0.0274223,0.00731261,0.0201097,0.00731261,0.00914077,0.00731261,0.0201097,0.00548446,0.0146252,0.00731261,0.00914077,0.00914077,0.00365631,0.00365631,0.00548446,0.00731261,0.00731261,0.00548446,0.00914077,0.0164534,0.00731261,0.00914077,0.0109689,0.00914077,0,0.00731261,0.00548446,0.0274223,0.00731261,0.0164534,0.00365631,0.0109689,0.00914077,0.00365631,0.00365631,0.00731261,0.0109689,0.0219378,0.00731261,0.00914077,0.0146252,0.00365631,0.0182815,0.00365631,0.0164534,0.00914077,0.00548446,0.0127971,0.00914077,0.00365631,0.0109689,0.0127971,0.00365631,0.00731261,0.0109689,0.00731261,0.0127971,0.0182815,0.0109689,0.00365631,0.00548446,0.00731261,0,0.00914077,0.00914077,0.0109689,0.0127971,0.0109689,0.00548446,0.0109689,0.0201097,0.0146252,0.0274223,0.00182815,0.00731261,0.00365631,0.00548446,0.00731261,0.0182815,2
0.0111111,0.00740741,0.012963,0.00925926,0.0314815,0.00740741,0.0037037,0.0314815,0.0111111,0.00555556,0,0.012963,0.00185185,0.0240741,0.00740741,0.00740741,0.0148148,0.0037037,0.0166667,0.0111111,0.012963,0.0148148,0.0037037,0.0203704,0.00740741,0.00740741,0.00925926,0.0111111,0.00555556,0.0222222,0.00925926,0.0148148,0.00925926,0.0037037,0.00555556,0.00185185,0.00740741,0.00185185,0.0037037,0.00555556,0.0111111,0.00925926,0.00555556,0.012963,0.00555556,0,0.0111111,0.00925926,0.0203704,0.012963,0.0185185,0.00555556,0.00740741,0.00925926,0.00925926,0.0111111,0.00185185,0.012963,0.0203704,0.00925926,0.0111111,0.00925926,0.012963,0.0111111,0.00740741,0.0148148,0.00740741,0.0037037,0.00555556,0.00925926,0.00555556,0.00925926,0.00925926,0.0037037,0.0111111,0.0148148,0.00925926,0.0111111,0.012963,0.012963,0.0111111,0.00555556,0.0111111,0,0.00740741,0.0185185,0.00555556,0.012963,0.0148148,0.00555556,0.0111111,0.0185185,0.00740741,0.0222222,0.00185185,0.00925926,0.0037037,0.00555556,0.0111111,0.0111111,2
0.00754717,0.0113208,0.0132075,0.00754717,0.0169811,0.00188679,0.00377358,0.0245283,0.00943396,0.0113208,0.00377358,0.0132075,0.00188679,0.0245283,0.00943396,0.0150943,0.0132075,0.00943396,0.00754717,0.0113208,0.0132075,0.00754717,0.0113208,0.0169811,0.0150943,0.00377358,0.00754717,0.0150943,0.0113208,0.00754717,0,0.0132075,0.0188679,0.00377358,0.00188679,0.00566038,0.0113208,0.00943396,0.00566038,0.00754717,0.0113208,0.0113208,0.00943396,0.0132075,0.0132075,0.00188679,0.0113208,0.00188679,0.0132075,0.0132075,0.0245283,0.00188679,0.00754717,0.00943396,0.00566038,0.0113208,0.00566038,0.0113208,0.0150943,0.00566038,0.0132075,0.00943396,0.00943396,0.0150943,0.00566038,0.0113208,0.00754717,0.00566038,0.00377358,0.0113208,0.00566038,0.00943396,0.0113208,0.00377358,0.00566038,0.0150943,0.00754717,0.0150943,0.0207547,0.0113208,0.0169811,0.00566038,0.00943396,0,0.00754717,0.0150943,0.00566038,0.0113208,0.0245283,0.00754717,0.0113208,0.0207547,0.00566038,0.00754717,0.00377358,0.00943396,0.00566038,0.00943396,0.0132075,0.00943396,2
0.00972763,0.00583658,0.0155642,0.00583658,0.0272374,0.00389105,0.00583658,0.0311284,0.0116732,0.00583658,0.00194553,0.0116732,0.00194553,0.0175097,0.00583658,0.0077821,0.0155642,0.0077821,0.00972763,0.0116732,0.00972763,0.0077821,0.00972763,0.0233463,0.0136187,0.00972763,0.00583658,0.0233463,0.00389105,0.00389105,0.00389105,0.0116732,0.0155642,0.00583658,0.0077821,0.00194553,0.00972763,0.00389105,0.0077821,0.00389105,0.0136187,0.0175097,0.0136187,0.0136187,0.0194553,0,0.00389105,0.00583658,0.0233463,0.0175097,0.0214008,0.00583658,0.0175097,0.00972763,0.00972763,0.0155642,0.00194553,0.0077821,0.0214008,0.00583658,0.0136187,0.0116732,0.00972763,0.0116732,0.0077821,0.00583658,0.00972763,0.00194553,0.0077821,0.0116732,0.0077821,0.0194553,0.0077821,0.00583658,0.0116732,0.0175097,0.0077821,0.00972763,0.0136187,0.0194553,0.0136187,0.00194553,0.00583658,0,0.00972763,0.0077821,0.00583658,0.0077821,0.0155642,0.00583658,0.00583658,0.0194553,0.00583658,0.00972763,0.00194553,0.00583658,0.00389105,0.00194553,0.0116732,0.00583658,2
0.00711744,0.0124555,0.0160142,0.00711744,0.0302491,0.00177936,0.00355872,0.0338078,0.0088968,0.0088968,0.00177936,0.0160142,0.00177936,0.0231317,0.00355872,0.00711744,0.0142349,0.00533808,0.0160142,0.0124555,0.0088968,0.0088968,0.0088968,0.0160142,0.0177936,0.00711744,0.00533808,0.0124555,0.00711744,0.0106762,0.00533808,0.0177936,0.0124555,0.00533808,0.00355872,0.0124555,0.0106762,0.00533808,0.00177936,0.00177936,0.0124555,0.0160142,0.0088968,0.0106762,0.0177936,0,0.00711744,0.0088968,0.0177936,0.0106762,0.0284698,0.0088968,0.0142349,0.0088968,0.0106762,0.00533808,0.00533808,0.00533808,0.0284698,0.00711744,0.0142349,0.0088968,0.0088968,0.0088968,0.0088968,0.0124555,0.0088968,0.00533808,0.0088968,0.00355872,0.00177936,0.0088968,0.0142349,0.00355872,0.00711744,0.0124555,0.00533808,0.0142349,0.00711744,0.0160142,0.0160142,0.0124555,0.00177936,0,0.0106762,0.0106762,0.0106762,0.0106762,0.0142349,0.0088968,0.00355872,0.019573,0.00533808,0.0142349,0.00177936,0.0088968,0.00533808,0.00177936,0.00533808,0.0142349,2
0.00650406,0.0195122,0.0113821,0.00325203,0.00650406,0.00650406,0,0.0162602,0.0097561,0.0195122,0.0097561,0.0130081,0.00487805,0.00487805,0.00162602,0.0130081,0.0178862,0.0146341,0.0162602,0.00813008,0.00813008,0.00487805,0.0211382,0.0146341,0.0113821,0.00813008,0.00487805,0.00487805,0.00162602,0.0130081,0.00813008,0.0178862,0.0146341,0.00650406,0.00162602,0.00813008,0.00650406,0.0130081,0.00325203,0.00650406,0.00325203,0.0113821,0,0.00650406,0.0130081,0.00325203,0.00813008,0.0146341,0.0146341,0.00813008,0.0162602,0.0113821,0.00813008,0.00813008,0.0113821,0.00650406,0.0146341,0.0146341,0.0308943,0.0162602,0.0130081,0.0113821,0.0097561,0.0211382,0.00650406,0.00650406,0.0113821,0.00487805,0.0097561,0.00162602,0.00813008,0.0113821,0.0227642,0.00813008,0.00813008,0.0113821,0.0097561,0.0097561,0.0162602,0.0195122,0.0146341,0.00650406,0.00325203,0,0.0130081,0.00650406,0.0113821,0.00487805,0.0130081,0.00162602,0.0130081,0.0146341,0.00813008,0.0260163,0,0.00813008,0.00325203,0.0113821,0.00650406,0.0097561,2
0.00299401,0.0179641,0.00898204,0.00748503,0.00748503,0.010479,0.00299401,0.0164671,0.00449102,0.00898204,0.00598802,0.0239521,0.00449102,0.00598802,0.00449102,0.0149701,0.0134731,0.00748503,0.0194611,0.00748503,0.0134731,0.00748503,0.0209581,0.011976,0.00598802,0.00748503,0.00748503,0.011976,0.00598802,0.0164671,0.00898204,0.0194611,0.011976,0.010479,0.00449102,0.010479,0.00449102,0.0179641,0.00449102,0.00299401,0.010479,0.00598802,0.00149701,0.00449102,0.010479,0.00299401,0.00898204,0.0149701,0.00748503,0.010479,0.0149701,0.011976,0.00898204,0.00748503,0.00449102,0.00598802,0.0134731,0.0149701,0.0299401,0.0134731,0.0149701,0.00898204,0.010479,0.00748503,0.00299401,0.010479,0.00748503,0.00149701,0.0149701,0.00299401,0.00898204,0.010479,0.0179641,0.00449102,0.00748503,0.010479,0.0149701,0.010479,0.0179641,0.0254491,0.011976,0.010479,0.00748503,0,0.00748503,0.00449102,0.00449102,0.00449102,0.0149701,0.00598802,0.010479,0.0134731,0.00598802,0.0209581,0,0.00898204,0.00598802,0.0179641,0.00898204,0.0194611,2
0.00603318,0.0211161,0.0015083,0.00301659,0.0120664,0.0135747,0.00452489,0.0105581,0.0135747,0.00904977,0.00754148,0.015083,0.0015083,0.00754148,0.00754148,0.0105581,0.0165913,0.0120664,0.0180995,0.0105581,0.0135747,0.00301659,0.0211161,0.0120664,0.00452489,0.00301659,0.00754148,0.00904977,0.0135747,0.0135747,0.0105581,0.015083,0.00452489,0.0105581,0.00904977,0.0120664,0.00452489,0.015083,0.00603318,0.00603318,0.00754148,0.0120664,0.00301659,0.00754148,0.00904977,0.00452489,0.0165913,0.0105581,0.00603318,0.00754148,0.0120664,0.00603318,0.00603318,0.00754148,0.00754148,0.0120664,0.0196078,0.00754148,0.0271493,0.0105581,0.00904977,0.00452489,0.00904977,0.0135747,0.00301659,0.00904977,0.00452489,0.00301659,0.0135747,0.0015083,0.00603318,0.00904977,0.0211161,0.00603318,0.0120664,0.0135747,0.0165913,0.00904977,0.0211161,0.0331825,0.0226244,0.00904977,0.00452489,0,0.00603318,0.00452489,0.00603318,0.00603318,0.0180995,0.0120664,0.0105581,0.015083,0.00603318,0.0135747,0.00301659,0.00452489,0.00452489,0.0105581,0.0105581,0.0165913,2
0.00944882,0.0125984,0.00944882,0.00629921,0.00944882,0.00944882,0,0.00629921,0.0125984,0.00787402,0.00472441,0.0251969,0.0015748,0.00629921,0.00629921,0.00314961,0.0173228,0.0125984,0.0110236,0.0110236,0.00629921,0.00472441,0.0220472,0.0204724,0.00629921,0.00314961,0.00944882,0.00944882,0.00944882,0.015748,0.00314961,0.0283465,0.0188976,0.00629921,0.00787402,0.00629921,0.00314961,0.015748,0.0015748,0.0110236,0.00787402,0.00629921,0,0.00787402,0.0125984,0.00314961,0.0125984,0.0141732,0.00787402,0.00787402,0.015748,0.0110236,0.00472441,0.00629921,0.015748,0.0110236,0.0141732,0.0141732,0.0299213,0.00629921,0.0173228,0.00787402,0.00944882,0.0173228,0.00314961,0.00472441,0.0110236,0.00629921,0.00944882,0.0015748,0.00944882,0.00944882,0.0173228,0.00629921,0.00314961,0.00944882,0.0125984,0.00944882,0.015748,0.0283465,0.023622,0.00472441,0.00314961,0,0.00629921,0.00314961,0.00314961,0.00787402,0.0220472,0.00629921,0.0141732,0.0125984,0.00472441,0.0173228,0,0.00472441,0.00472441,0.015748,0.0141732,0.0204724,2
